"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Amount Spent per Household on All Household Expenses","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"Census Tract","17031170600","IL","17031170600","=""17031170600""","63700","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031170700","IL","17031170700","=""17031170700""","62000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031170800","IL","17031170800","=""17031170800""","64800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031170900","IL","17031170900","=""17031170900""","60200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031171000","IL","17031171000","=""17031171000""","65900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031171100","IL","17031171100","=""17031171100""","70700","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031180100","IL","17031180100","=""17031180100""","60500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031190100","IL","17031190100","=""17031190100""","56900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031190200","IL","17031190200","=""17031190200""","65800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031190300","IL","17031190300","=""17031190300""","59800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031190401","IL","17031190401","=""17031190401""","66100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031190402","IL","17031190402","=""17031190402""","56500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031190601","IL","17031190601","=""17031190601""","67400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031190602","IL","17031190602","=""17031190602""","58800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031190701","IL","17031190701","=""17031190701""","59400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031190702","IL","17031190702","=""17031190702""","54400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031190800","IL","17031190800","=""17031190800""","60000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031190900","IL","17031190900","=""17031190900""","55400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031191000","IL","17031191000","=""17031191000""","62200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031191100","IL","17031191100","=""17031191100""","52400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031191200","IL","17031191200","=""17031191200""","53800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031191301","IL","17031191301","=""17031191301""","71400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031191302","IL","17031191302","=""17031191302""","60100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031200100","IL","17031200100","=""17031200100""","62600","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031200200","IL","17031200200","=""17031200200""","58300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031200300","IL","17031200300","=""17031200300""","59300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031200401","IL","17031200401","=""17031200401""","58200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031200402","IL","17031200402","=""17031200402""","66900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031210100","IL","17031210100","=""17031210100""","75100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031210400","IL","17031210400","=""17031210400""","55900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031210501","IL","17031210501","=""17031210501""","56400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031210502","IL","17031210502","=""17031210502""","63100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031210601","IL","17031210601","=""17031210601""","70700","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031210602","IL","17031210602","=""17031210602""","74100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031210700","IL","17031210700","=""17031210700""","67000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031210800","IL","17031210800","=""17031210800""","66400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031210900","IL","17031210900","=""17031210900""","76400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031220300","IL","17031220300","=""17031220300""","75300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031220400","IL","17031220400","=""17031220400""","73700","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031220500","IL","17031220500","=""17031220500""","67800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031220601","IL","17031220601","=""17031220601""","68300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031220602","IL","17031220602","=""17031220602""","56100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031220701","IL","17031220701","=""17031220701""","64500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031220702","IL","17031220702","=""17031220702""","64300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031220901","IL","17031220901","=""17031220901""","61300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031220902","IL","17031220902","=""17031220902""","64500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031221000","IL","17031221000","=""17031221000""","62000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031221100","IL","17031221100","=""17031221100""","65100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031221200","IL","17031221200","=""17031221200""","81000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031221300","IL","17031221300","=""17031221300""","61200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031221400","IL","17031221400","=""17031221400""","72900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031221500","IL","17031221500","=""17031221500""","65200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031221600","IL","17031221600","=""17031221600""","89800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031222200","IL","17031222200","=""17031222200""","89400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031222500","IL","17031222500","=""17031222500""","79100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031222600","IL","17031222600","=""17031222600""","66500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031222700","IL","17031222700","=""17031222700""","61800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031222800","IL","17031222800","=""17031222800""","58500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031222900","IL","17031222900","=""17031222900""","63100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031230100","IL","17031230100","=""17031230100""","69100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031230200","IL","17031230200","=""17031230200""","61600","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031230300","IL","17031230300","=""17031230300""","57400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031230400","IL","17031230400","=""17031230400""","59700","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031230500","IL","17031230500","=""17031230500""","43400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031230600","IL","17031230600","=""17031230600""","55300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031230700","IL","17031230700","=""17031230700""","52100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031230800","IL","17031230800","=""17031230800""","61700","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031230900","IL","17031230900","=""17031230900""","60100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031231100","IL","17031231100","=""17031231100""","57400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031231200","IL","17031231200","=""17031231200""","46800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031231500","IL","17031231500","=""17031231500""","45900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031240200","IL","17031240200","=""17031240200""","89700","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031240300","IL","17031240300","=""17031240300""","86000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031240500","IL","17031240500","=""17031240500""","94500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031240600","IL","17031240600","=""17031240600""","85200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031240700","IL","17031240700","=""17031240700""","73900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031240800","IL","17031240800","=""17031240800""","69300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031240900","IL","17031240900","=""17031240900""","56800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031241000","IL","17031241000","=""17031241000""","69200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031241100","IL","17031241100","=""17031241100""","71700","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031241200","IL","17031241200","=""17031241200""","74600","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031241300","IL","17031241300","=""17031241300""","89700","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031241400","IL","17031241400","=""17031241400""","85000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031241500","IL","17031241500","=""17031241500""","94100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031241600","IL","17031241600","=""17031241600""","77800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031242000","IL","17031242000","=""17031242000""","79200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031242100","IL","17031242100","=""17031242100""","87900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031242200","IL","17031242200","=""17031242200""","89400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031242300","IL","17031242300","=""17031242300""","72500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031242400","IL","17031242400","=""17031242400""","73500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031242500","IL","17031242500","=""17031242500""","64100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031242600","IL","17031242600","=""17031242600""","66200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031242700","IL","17031242700","=""17031242700""","63000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031242800","IL","17031242800","=""17031242800""","82300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031242900","IL","17031242900","=""17031242900""","79800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031243000","IL","17031243000","=""17031243000""","75300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031243100","IL","17031243100","=""17031243100""","75400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031243200","IL","17031243200","=""17031243200""","83200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031243300","IL","17031243300","=""17031243300""","77600","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031243400","IL","17031243400","=""17031243400""","71600","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031243500","IL","17031243500","=""17031243500""","86200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031250200","IL","17031250200","=""17031250200""","55800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031250300","IL","17031250300","=""17031250300""","55000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031250400","IL","17031250400","=""17031250400""","51900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031250500","IL","17031250500","=""17031250500""","71000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031250600","IL","17031250600","=""17031250600""","60200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031250700","IL","17031250700","=""17031250700""","50500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031250800","IL","17031250800","=""17031250800""","51400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031251000","IL","17031251000","=""17031251000""","47100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031251100","IL","17031251100","=""17031251100""","46100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031251200","IL","17031251200","=""17031251200""","55900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031251300","IL","17031251300","=""17031251300""","47500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031251400","IL","17031251400","=""17031251400""","40700","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031251500","IL","17031251500","=""17031251500""","54100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031251600","IL","17031251600","=""17031251600""","48400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031251700","IL","17031251700","=""17031251700""","55700","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031251800","IL","17031251800","=""17031251800""","43800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031251900","IL","17031251900","=""17031251900""","44200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031252000","IL","17031252000","=""17031252000""","40200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031252101","IL","17031252101","=""17031252101""","45200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031252102","IL","17031252102","=""17031252102""","46800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031252201","IL","17031252201","=""17031252201""","44000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031252202","IL","17031252202","=""17031252202""","48000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031260100","IL","17031260100","=""17031260100""","41200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031260200","IL","17031260200","=""17031260200""","47600","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031260300","IL","17031260300","=""17031260300""","40300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031260400","IL","17031260400","=""17031260400""","44000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031260500","IL","17031260500","=""17031260500""","46400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031260600","IL","17031260600","=""17031260600""","47600","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031260700","IL","17031260700","=""17031260700""","47400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031260800","IL","17031260800","=""17031260800""","45900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031260900","IL","17031260900","=""17031260900""","42700","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031261000","IL","17031261000","=""17031261000""","46100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031270500","IL","17031270500","=""17031270500""","38100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031271200","IL","17031271200","=""17031271200""","54100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031271300","IL","17031271300","=""17031271300""","43900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031271400","IL","17031271400","=""17031271400""","45100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031271500","IL","17031271500","=""17031271500""","50900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031271800","IL","17031271800","=""17031271800""","41300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031280100","IL","17031280100","=""17031280100""","81800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031280400","IL","17031280400","=""17031280400""","56300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031280800","IL","17031280800","=""17031280800""","38700","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031280900","IL","17031280900","=""17031280900""","52100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031281900","IL","17031281900","=""17031281900""","77100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031282700","IL","17031282700","=""17031282700""","64000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031282800","IL","17031282800","=""17031282800""","65900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031283100","IL","17031283100","=""17031283100""","53400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031283200","IL","17031283200","=""17031283200""","64100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031283800","IL","17031283800","=""17031283800""","70400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031290900","IL","17031290900","=""17031290900""","49000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031291200","IL","17031291200","=""17031291200""","46200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031291600","IL","17031291600","=""17031291600""","68500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031292200","IL","17031292200","=""17031292200""","51300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031292400","IL","17031292400","=""17031292400""","59700","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031292500","IL","17031292500","=""17031292500""","46500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031300500","IL","17031300500","=""17031300500""","56100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031300600","IL","17031300600","=""17031300600""","51500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031300700","IL","17031300700","=""17031300700""","49100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031300800","IL","17031300800","=""17031300800""","42000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031300900","IL","17031300900","=""17031300900""","42700","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031301100","IL","17031301100","=""17031301100""","45700","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031301200","IL","17031301200","=""17031301200""","51800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031301600","IL","17031301600","=""17031301600""","43400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031301701","IL","17031301701","=""17031301701""","55800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031301702","IL","17031301702","=""17031301702""","54300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031301801","IL","17031301801","=""17031301801""","50200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031301802","IL","17031301802","=""17031301802""","49800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031301803","IL","17031301803","=""17031301803""","49000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031310200","IL","17031310200","=""17031310200""","72100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031310300","IL","17031310300","=""17031310300""","58600","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031310400","IL","17031310400","=""17031310400""","59900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031310500","IL","17031310500","=""17031310500""","56300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031310600","IL","17031310600","=""17031310600""","57800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031310700","IL","17031310700","=""17031310700""","50900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031310800","IL","17031310800","=""17031310800""","60500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031310900","IL","17031310900","=""17031310900""","62800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031320101","IL","17031320101","=""17031320101""","80300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031320102","IL","17031320102","=""17031320102""","94700","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031320400","IL","17031320400","=""17031320400""","84800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031320600","IL","17031320600","=""17031320600""","75000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031330101","IL","17031330101","=""17031330101""","90000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031330102","IL","17031330102","=""17031330102""","79000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031330103","IL","17031330103","=""17031330103""","67800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031330200","IL","17031330200","=""17031330200""","76400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031340300","IL","17031340300","=""17031340300""","51200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031340400","IL","17031340400","=""17031340400""","59700","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031340500","IL","17031340500","=""17031340500""","43800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031340600","IL","17031340600","=""17031340600""","35300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031350100","IL","17031350100","=""17031350100""","51800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031350400","IL","17031350400","=""17031350400""","40400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031351000","IL","17031351000","=""17031351000""","46700","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031351100","IL","17031351100","=""17031351100""","37800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031351400","IL","17031351400","=""17031351400""","36500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031351500","IL","17031351500","=""17031351500""","45800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031360200","IL","17031360200","=""17031360200""","42300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031380100","IL","17031380100","=""17031380100""","47900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031380200","IL","17031380200","=""17031380200""","40900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031380600","IL","17031380600","=""17031380600""","44600","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031381200","IL","17031381200","=""17031381200""","51100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031381400","IL","17031381400","=""17031381400""","46100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031381500","IL","17031381500","=""17031381500""","39200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031381700","IL","17031381700","=""17031381700""","N/A","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031381800","IL","17031381800","=""17031381800""","48900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031381900","IL","17031381900","=""17031381900""","54900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031390100","IL","17031390100","=""17031390100""","64000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031390200","IL","17031390200","=""17031390200""","74800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031390300","IL","17031390300","=""17031390300""","44400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031390400","IL","17031390400","=""17031390400""","45300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031390500","IL","17031390500","=""17031390500""","54200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031390600","IL","17031390600","=""17031390600""","71200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031390700","IL","17031390700","=""17031390700""","59300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031400300","IL","17031400300","=""17031400300""","46200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031400400","IL","17031400400","=""17031400400""","42600","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031400500","IL","17031400500","=""17031400500""","39800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031400800","IL","17031400800","=""17031400800""","35700","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031410100","IL","17031410100","=""17031410100""","54700","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17031410200","IL","17031410200","=""17031410200""","50200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
