Geography Type Description,Geography Name,Sits in State,GeoID,Formatted GeoID,Jobs within 45 Minutes Auto Travel Time,Data Time Period,Geographic Vintage,Data Source,Selected Location
GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,d5ar,TimeFrame,GeoVintage,Source,Location
Block Group,1.71979E+11,IL,1.71979E+11,171978813021,140282,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978813022,141791,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978814011,140496,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978814012,130196,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978814013,136667,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978814021,135281,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978814022,125531,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978814023,125013,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978815001,120861,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978815002,129689,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978815003,119470,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978816011,112181,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978816012,116584,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978816031,120344,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978816032,125948,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978816041,118788,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978816042,115456,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978817001,119572,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978817002,126535,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978817003,127692,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978818001,126666,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978818002,136624,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978818003,132704,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978818004,140684,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978819001,131921,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978819002,129208,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978819003,129020,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978819004,135964,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978820001,133951,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978820002,124208,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978820003,126330,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978821001,135015,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978821002,136933,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978822001,122533,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978822002,127200,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978822003,119224,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978822004,130625,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978823001,114185,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978823002,118604,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978823003,121827,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978824001,124215,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978824002,121124,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978824003,114306,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978825001,120719,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978825002,124337,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978826011,118739,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978826012,119466,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978826013,108592,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978826021,127410,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978826022,120066,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978827011,112018,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978827012,118620,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978827021,134044,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978827022,126549,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978827023,127608,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978828011,113717,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978828012,114129,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978828021,107626,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978828022,107307,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978828023,105654,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978829001,113199,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978829002,109299,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978830001,127657,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978830002,118633,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978830003,113289,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978831001,95946,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978831002,90112,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978831003,93540,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978832061,108815,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978832062,111085,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978832063,99898,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978832081,109519,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978832082,109326,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978832091,109850,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978832092,63165,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978832093,107817,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978832101,105772,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978832102,101456,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978832111,92287,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978832112,67036,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978832113,75953,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978832121,67969,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978832131,78898,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978832132,83953,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978832133,80723,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978832141,95640,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978832151,80150,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978832161,81702,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978832162,91978,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978832163,92672,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978833031,45452,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978833032,36875,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978833041,18113,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978833051,60143,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978833052,57128,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978833061,38260,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978833062,50835,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978833071,39912,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978833072,30035,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978834011,30200,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978834012,21992,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978834013,26165,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978834014,24007,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978834021,20200,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978834022,25432,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835041,115353,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835042,109703,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835043,99692,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835051,121610,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835052,123904,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835053,94480,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835054,92924,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835055,128767,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835071,35164,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835072,63673,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835091,64140,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835092,66280,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835101,87657,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835102,57882,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835111,141951,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835112,150358,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835113,120989,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835131,122342,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835132,136232,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835133,144040,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835141,130176,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835142,163850,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835151,130096,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835152,118046,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835153,115473,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835161,106352,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835162,109844,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835171,129097,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835172,130474,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835191,131374,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835192,135623,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835193,137836,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835211,142018,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835212,129276,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835213,125768,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835221,140389,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835222,136000,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978835223,142895,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978836021,83206,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978836022,80123,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978836023,102035,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978836024,60869,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978836031,87414,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978836032,46283,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978836051,75789,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978836052,79424,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978836061,62349,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978836062,64350,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978837001,81748,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978837002,88358,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978837003,84203,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978838031,86555,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978838032,73927,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978838041,80120,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978838042,54050,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978838061,23803,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978838062,59651,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978838063,56290,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978838081,65679,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978838091,51252,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978838092,65789,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978838101,89017,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978838102,86455,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978838103,75700,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978838111,69001,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978838112,52938,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978839021,18138,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978839022,45405,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978839023,36730,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978839024,25457,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978839031,48082,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978839041,18446,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978839042,53442,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978839043,54331,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978840031,18717,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978840032,19365,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978840033,19370,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978840041,18080,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978840042,15494,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978840051,13470,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978840061,14672,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978840062,17822,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978841011,135676,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.71979E+11,IL,1.71979E+11,171978841031,125655,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7198E+11,IL,1.7198E+11,171979800001,18074,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7198E+11,IL,1.7198E+11,171979801001,117885,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990201001,6398,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990201002,5842,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990201003,6162,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990201004,6797,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990202011,10475,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990202012,12393,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990202013,12517,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990202014,7251,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990202015,10895,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990202021,8133,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990202022,9708,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990203001,8371,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990203002,13447,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990203003,8226,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990203004,11003,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990204001,12327,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990204002,12097,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990204003,11215,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990204004,13037,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990205001,12371,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990205002,12783,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990205003,11306,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990206001,9942,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990206002,10193,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990206003,8098,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990207001,7141,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990207002,11436,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990207003,11612,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990207004,10157,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990207005,12270,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990207006,8988,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990208001,3231,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990208002,6450,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990208003,5835,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990208004,3014,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990208005,4740,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990209001,12064,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990209002,7699,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990209003,9948,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990210001,18320,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990210002,14895,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990210003,14069,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990210004,15268,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990211001,15274,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990211002,13007,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990211003,14034,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990212001,13764,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990212002,13202,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990212003,14241,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990212004,13695,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990213001,11520,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7199E+11,IL,1.7199E+11,171990213002,8921,2021,2010,EPA Smart Location Database,Illinois (State)
