"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Jobs within a 45-Minute Transit Commute","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"Block Group","480850316221","TX","480850316221","=""480850316221""","77139","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316222","TX","480850316222","=""480850316222""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316223","TX","480850316223","=""480850316223""","111245","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316231","TX","480850316231","=""480850316231""","77613","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316232","TX","480850316232","=""480850316232""","76740","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316233","TX","480850316233","=""480850316233""","76170","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316241","TX","480850316241","=""480850316241""","115981","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316242","TX","480850316242","=""480850316242""","115452","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316243","TX","480850316243","=""480850316243""","76140","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316251","TX","480850316251","=""480850316251""","111025","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316252","TX","480850316252","=""480850316252""","111159","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316253","TX","480850316253","=""480850316253""","141933","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316254","TX","480850316254","=""480850316254""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316261","TX","480850316261","=""480850316261""","114119","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316262","TX","480850316262","=""480850316262""","75870","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316271","TX","480850316271","=""480850316271""","111299","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316272","TX","480850316272","=""480850316272""","20276","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316273","TX","480850316273","=""480850316273""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316274","TX","480850316274","=""480850316274""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316281","TX","480850316281","=""480850316281""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316282","TX","480850316282","=""480850316282""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316283","TX","480850316283","=""480850316283""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316284","TX","480850316284","=""480850316284""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316291","TX","480850316291","=""480850316291""","111277","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316292","TX","480850316292","=""480850316292""","111077","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316293","TX","480850316293","=""480850316293""","111090","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316294","TX","480850316294","=""480850316294""","111229","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316301","TX","480850316301","=""480850316301""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316302","TX","480850316302","=""480850316302""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316303","TX","480850316303","=""480850316303""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316311","TX","480850316311","=""480850316311""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316312","TX","480850316312","=""480850316312""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316313","TX","480850316313","=""480850316313""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316321","TX","480850316321","=""480850316321""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316322","TX","480850316322","=""480850316322""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316331","TX","480850316331","=""480850316331""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316332","TX","480850316332","=""480850316332""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316341","TX","480850316341","=""480850316341""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316342","TX","480850316342","=""480850316342""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316343","TX","480850316343","=""480850316343""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316351","TX","480850316351","=""480850316351""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316352","TX","480850316352","=""480850316352""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316353","TX","480850316353","=""480850316353""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316361","TX","480850316361","=""480850316361""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316362","TX","480850316362","=""480850316362""","111148","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316363","TX","480850316363","=""480850316363""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316364","TX","480850316364","=""480850316364""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316371","TX","480850316371","=""480850316371""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316372","TX","480850316372","=""480850316372""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316373","TX","480850316373","=""480850316373""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316374","TX","480850316374","=""480850316374""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316381","TX","480850316381","=""480850316381""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316382","TX","480850316382","=""480850316382""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316383","TX","480850316383","=""480850316383""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316391","TX","480850316391","=""480850316391""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316392","TX","480850316392","=""480850316392""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316393","TX","480850316393","=""480850316393""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316401","TX","480850316401","=""480850316401""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316402","TX","480850316402","=""480850316402""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316403","TX","480850316403","=""480850316403""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316411","TX","480850316411","=""480850316411""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316412","TX","480850316412","=""480850316412""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316421","TX","480850316421","=""480850316421""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316422","TX","480850316422","=""480850316422""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316423","TX","480850316423","=""480850316423""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316431","TX","480850316431","=""480850316431""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316432","TX","480850316432","=""480850316432""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316433","TX","480850316433","=""480850316433""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316451","TX","480850316451","=""480850316451""","72700","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316452","TX","480850316452","=""480850316452""","73139","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316461","TX","480850316461","=""480850316461""","64263","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316462","TX","480850316462","=""480850316462""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316463","TX","480850316463","=""480850316463""","73057","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316471","TX","480850316471","=""480850316471""","74525","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316472","TX","480850316472","=""480850316472""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316481","TX","480850316481","=""480850316481""","73938","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316482","TX","480850316482","=""480850316482""","74033","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316483","TX","480850316483","=""480850316483""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316484","TX","480850316484","=""480850316484""","141754","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316485","TX","480850316485","=""480850316485""","141544","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316491","TX","480850316491","=""480850316491""","15871","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316492","TX","480850316492","=""480850316492""","66618","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316493","TX","480850316493","=""480850316493""","19648","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316494","TX","480850316494","=""480850316494""","17122","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316521","TX","480850316521","=""480850316521""","111556","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316522","TX","480850316522","=""480850316522""","111037","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316523","TX","480850316523","=""480850316523""","111141","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316524","TX","480850316524","=""480850316524""","111167","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316531","TX","480850316531","=""480850316531""","111055","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316532","TX","480850316532","=""480850316532""","111068","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316533","TX","480850316533","=""480850316533""","110937","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316534","TX","480850316534","=""480850316534""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316535","TX","480850316535","=""480850316535""","64387","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316541","TX","480850316541","=""480850316541""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316542","TX","480850316542","=""480850316542""","141616","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316543","TX","480850316543","=""480850316543""","110977","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316551","TX","480850316551","=""480850316551""","141210","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316552","TX","480850316552","=""480850316552""","141406","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316553","TX","480850316553","=""480850316553""","141377","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316554","TX","480850316554","=""480850316554""","141449","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316561","TX","480850316561","=""480850316561""","73042","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316562","TX","480850316562","=""480850316562""","78566","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316571","TX","480850316571","=""480850316571""","117094","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316572","TX","480850316572","=""480850316572""","200640","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316581","TX","480850316581","=""480850316581""","65419","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316582","TX","480850316582","=""480850316582""","89700","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316583","TX","480850316583","=""480850316583""","199249","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316591","TX","480850316591","=""480850316591""","111026","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316592","TX","480850316592","=""480850316592""","111117","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316593","TX","480850316593","=""480850316593""","111107","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316601","TX","480850316601","=""480850316601""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316602","TX","480850316602","=""480850316602""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316611","TX","480850316611","=""480850316611""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316612","TX","480850316612","=""480850316612""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316621","TX","480850316621","=""480850316621""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316622","TX","480850316622","=""480850316622""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316623","TX","480850316623","=""480850316623""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316631","TX","480850316631","=""480850316631""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316632","TX","480850316632","=""480850316632""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316641","TX","480850316641","=""480850316641""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850316642","TX","480850316642","=""480850316642""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317041","TX","480850317041","=""480850317041""","416480","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317042","TX","480850317042","=""480850317042""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317043","TX","480850317043","=""480850317043""","416465","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317044","TX","480850317044","=""480850317044""","470239","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317061","TX","480850317061","=""480850317061""","253711","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317062","TX","480850317062","=""480850317062""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317081","TX","480850317081","=""480850317081""","310175","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317082","TX","480850317082","=""480850317082""","311310","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317083","TX","480850317083","=""480850317083""","311055","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317091","TX","480850317091","=""480850317091""","144233","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317092","TX","480850317092","=""480850317092""","310405","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317093","TX","480850317093","=""480850317093""","310446","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317111","TX","480850317111","=""480850317111""","416415","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317112","TX","480850317112","=""480850317112""","108823","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317121","TX","480850317121","=""480850317121""","470170","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317122","TX","480850317122","=""480850317122""","416288","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317123","TX","480850317123","=""480850317123""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317124","TX","480850317124","=""480850317124""","131819","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317131","TX","480850317131","=""480850317131""","108618","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317132","TX","480850317132","=""480850317132""","108525","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317133","TX","480850317133","=""480850317133""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317134","TX","480850317134","=""480850317134""","108659","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317141","TX","480850317141","=""480850317141""","108570","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317142","TX","480850317142","=""480850317142""","108589","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317143","TX","480850317143","=""480850317143""","108604","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317144","TX","480850317144","=""480850317144""","108600","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317151","TX","480850317151","=""480850317151""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317152","TX","480850317152","=""480850317152""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317161","TX","480850317161","=""480850317161""","310447","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317162","TX","480850317162","=""480850317162""","96013","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317171","TX","480850317171","=""480850317171""","310019","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317172","TX","480850317172","=""480850317172""","309980","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317181","TX","480850317181","=""480850317181""","11415","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317182","TX","480850317182","=""480850317182""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317191","TX","480850317191","=""480850317191""","207504","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317192","TX","480850317192","=""480850317192""","160436","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317201","TX","480850317201","=""480850317201""","207115","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317202","TX","480850317202","=""480850317202""","207103","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850317203","TX","480850317203","=""480850317203""","207104","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850318021","TX","480850318021","=""480850318021""","76015","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850318022","TX","480850318022","=""480850318022""","24495","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850318023","TX","480850318023","=""480850318023""","77835","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850318024","TX","480850318024","=""480850318024""","77957","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850318025","TX","480850318025","=""480850318025""","59777","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850318041","TX","480850318041","=""480850318041""","40328","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850318042","TX","480850318042","=""480850318042""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850318043","TX","480850318043","=""480850318043""","144538","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850318044","TX","480850318044","=""480850318044""","33359","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850318051","TX","480850318051","=""480850318051""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850318052","TX","480850318052","=""480850318052""","157164","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850318053","TX","480850318053","=""480850318053""","40750","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850318061","TX","480850318061","=""480850318061""","28405","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850318062","TX","480850318062","=""480850318062""","40114","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850318071","TX","480850318071","=""480850318071""","1319","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850318072","TX","480850318072","=""480850318072""","113800","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850318073","TX","480850318073","=""480850318073""","116614","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850318074","TX","480850318074","=""480850318074""","79845","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850319001","TX","480850319001","=""480850319001""","234687","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850319002","TX","480850319002","=""480850319002""","240752","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850319003","TX","480850319003","=""480850319003""","140827","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850320031","TX","480850320031","=""480850320031""","233021","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850320032","TX","480850320032","=""480850320032""","181230","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850320033","TX","480850320033","=""480850320033""","158882","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850320034","TX","480850320034","=""480850320034""","233050","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850320041","TX","480850320041","=""480850320041""","18232","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850320042","TX","480850320042","=""480850320042""","232778","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850320043","TX","480850320043","=""480850320043""","232778","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850320044","TX","480850320044","=""480850320044""","232723","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850320045","TX","480850320045","=""480850320045""","32412","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850320046","TX","480850320046","=""480850320046""","32406","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850320081","TX","480850320081","=""480850320081""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850320082","TX","480850320082","=""480850320082""","18319","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850320083","TX","480850320083","=""480850320083""","232727","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850320091","TX","480850320091","=""480850320091""","6611","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850320092","TX","480850320092","=""480850320092""","231405","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850320093","TX","480850320093","=""480850320093""","10141","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850320101","TX","480850320101","=""480850320101""","32422","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850320102","TX","480850320102","=""480850320102""","26369","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850320103","TX","480850320103","=""480850320103""","32879","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850320111","TX","480850320111","=""480850320111""","9691","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850320112","TX","480850320112","=""480850320112""","7898","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850320113","TX","480850320113","=""480850320113""","3778","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850320114","TX","480850320114","=""480850320114""","3544","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850320121","TX","480850320121","=""480850320121""","231734","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850320122","TX","480850320122","=""480850320122""","51682","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850320131","TX","480850320131","=""480850320131""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850320132","TX","480850320132","=""480850320132""","109763","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480850320133","TX","480850320133","=""480850320133""","49962","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480879503001","TX","480879503001","=""480879503001""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480879503002","TX","480879503002","=""480879503002""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480879503003","TX","480879503003","=""480879503003""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480879503004","TX","480879503004","=""480879503004""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480897501001","TX","480897501001","=""480897501001""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480897501002","TX","480897501002","=""480897501002""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480897501003","TX","480897501003","=""480897501003""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480897501004","TX","480897501004","=""480897501004""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480897502001","TX","480897502001","=""480897502001""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480897502002","TX","480897502002","=""480897502002""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480897503001","TX","480897503001","=""480897503001""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480897503002","TX","480897503002","=""480897503002""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480897503003","TX","480897503003","=""480897503003""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480897503004","TX","480897503004","=""480897503004""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480897504001","TX","480897504001","=""480897504001""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480897504002","TX","480897504002","=""480897504002""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480897504003","TX","480897504003","=""480897504003""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480897504004","TX","480897504004","=""480897504004""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480897505001","TX","480897505001","=""480897505001""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480897505002","TX","480897505002","=""480897505002""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480897505003","TX","480897505003","=""480897505003""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480897505004","TX","480897505004","=""480897505004""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480913101001","TX","480913101001","=""480913101001""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480913101002","TX","480913101002","=""480913101002""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480913101003","TX","480913101003","=""480913101003""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480913101004","TX","480913101004","=""480913101004""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480913102001","TX","480913102001","=""480913102001""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480913102002","TX","480913102002","=""480913102002""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480913102003","TX","480913102003","=""480913102003""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480913103001","TX","480913103001","=""480913103001""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480913103002","TX","480913103002","=""480913103002""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480913103003","TX","480913103003","=""480913103003""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480913103004","TX","480913103004","=""480913103004""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480913104011","TX","480913104011","=""480913104011""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480913104012","TX","480913104012","=""480913104012""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480913104013","TX","480913104013","=""480913104013""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480913104014","TX","480913104014","=""480913104014""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480913104015","TX","480913104015","=""480913104015""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480913104016","TX","480913104016","=""480913104016""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480913104031","TX","480913104031","=""480913104031""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
"Block Group","480913104032","TX","480913104032","=""480913104032""","N/A","2021","2010","EPA Smart Location Database","Texas (State)"
