"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Percent Families Receiving Food Stamp/SNAP Benefits","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"Census Tract","48085030504","TX","48085030504","=""48085030504""","3.13","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030505","TX","48085030505","=""48085030505""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030506","TX","48085030506","=""48085030506""","4.28","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030507","TX","48085030507","=""48085030507""","0.64","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030509","TX","48085030509","=""48085030509""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030510","TX","48085030510","=""48085030510""","5.12","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030511","TX","48085030511","=""48085030511""","0.52","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030512","TX","48085030512","=""48085030512""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030515","TX","48085030515","=""48085030515""","0.54","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030516","TX","48085030516","=""48085030516""","6.16","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030517","TX","48085030517","=""48085030517""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030518","TX","48085030518","=""48085030518""","0.53","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030519","TX","48085030519","=""48085030519""","2.67","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030520","TX","48085030520","=""48085030520""","0.44","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030521","TX","48085030521","=""48085030521""","3.37","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030524","TX","48085030524","=""48085030524""","0.38","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030525","TX","48085030525","=""48085030525""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030529","TX","48085030529","=""48085030529""","3.42","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030531","TX","48085030531","=""48085030531""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030532","TX","48085030532","=""48085030532""","2.89","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030533","TX","48085030533","=""48085030533""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030534","TX","48085030534","=""48085030534""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030535","TX","48085030535","=""48085030535""","1.67","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030536","TX","48085030536","=""48085030536""","1.11","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030537","TX","48085030537","=""48085030537""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030538","TX","48085030538","=""48085030538""","0.74","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030539","TX","48085030539","=""48085030539""","3.15","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030540","TX","48085030540","=""48085030540""","4.01","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030541","TX","48085030541","=""48085030541""","2.35","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030542","TX","48085030542","=""48085030542""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030543","TX","48085030543","=""48085030543""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030544","TX","48085030544","=""48085030544""","1.47","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030545","TX","48085030545","=""48085030545""","0.69","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030546","TX","48085030546","=""48085030546""","1.48","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030547","TX","48085030547","=""48085030547""","0.98","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030548","TX","48085030548","=""48085030548""","1.80","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030549","TX","48085030549","=""48085030549""","13.04","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030550","TX","48085030550","=""48085030550""","1.37","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030604","TX","48085030604","=""48085030604""","1.08","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030605","TX","48085030605","=""48085030605""","2.98","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030606","TX","48085030606","=""48085030606""","3.60","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030607","TX","48085030607","=""48085030607""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030608","TX","48085030608","=""48085030608""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030609","TX","48085030609","=""48085030609""","3.35","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030701","TX","48085030701","=""48085030701""","4.86","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030702","TX","48085030702","=""48085030702""","4.10","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030801","TX","48085030801","=""48085030801""","3.06","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030802","TX","48085030802","=""48085030802""","7.34","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030901","TX","48085030901","=""48085030901""","8.85","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030902","TX","48085030902","=""48085030902""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085030903","TX","48085030903","=""48085030903""","12.45","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031003","TX","48085031003","=""48085031003""","2.34","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031005","TX","48085031005","=""48085031005""","7.47","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031006","TX","48085031006","=""48085031006""","5.37","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031007","TX","48085031007","=""48085031007""","6.03","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031008","TX","48085031008","=""48085031008""","6.22","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031101","TX","48085031101","=""48085031101""","12.42","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031102","TX","48085031102","=""48085031102""","19.36","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031201","TX","48085031201","=""48085031201""","6.03","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031202","TX","48085031202","=""48085031202""","3.12","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031308","TX","48085031308","=""48085031308""","4.19","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031314","TX","48085031314","=""48085031314""","2.63","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031318","TX","48085031318","=""48085031318""","4.99","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031319","TX","48085031319","=""48085031319""","6.71","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031320","TX","48085031320","=""48085031320""","9.01","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031321","TX","48085031321","=""48085031321""","4.10","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031322","TX","48085031322","=""48085031322""","3.17","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031323","TX","48085031323","=""48085031323""","4.10","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031324","TX","48085031324","=""48085031324""","0.85","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031325","TX","48085031325","=""48085031325""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031326","TX","48085031326","=""48085031326""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031327","TX","48085031327","=""48085031327""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031328","TX","48085031328","=""48085031328""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031329","TX","48085031329","=""48085031329""","4.92","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031330","TX","48085031330","=""48085031330""","1.48","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031331","TX","48085031331","=""48085031331""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031332","TX","48085031332","=""48085031332""","5.15","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031333","TX","48085031333","=""48085031333""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031334","TX","48085031334","=""48085031334""","3.32","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031335","TX","48085031335","=""48085031335""","0.85","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031336","TX","48085031336","=""48085031336""","1.84","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031408","TX","48085031408","=""48085031408""","5.35","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031411","TX","48085031411","=""48085031411""","3.18","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031412","TX","48085031412","=""48085031412""","2.69","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031413","TX","48085031413","=""48085031413""","2.37","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031414","TX","48085031414","=""48085031414""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031415","TX","48085031415","=""48085031415""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031416","TX","48085031416","=""48085031416""","0.54","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031417","TX","48085031417","=""48085031417""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031418","TX","48085031418","=""48085031418""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031419","TX","48085031419","=""48085031419""","1.25","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031420","TX","48085031420","=""48085031420""","1.19","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031421","TX","48085031421","=""48085031421""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031422","TX","48085031422","=""48085031422""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031423","TX","48085031423","=""48085031423""","1.55","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031424","TX","48085031424","=""48085031424""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031425","TX","48085031425","=""48085031425""","1.10","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031504","TX","48085031504","=""48085031504""","4.65","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031507","TX","48085031507","=""48085031507""","2.42","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031508","TX","48085031508","=""48085031508""","6.29","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031509","TX","48085031509","=""48085031509""","4.25","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031510","TX","48085031510","=""48085031510""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031511","TX","48085031511","=""48085031511""","9.04","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031512","TX","48085031512","=""48085031512""","18.55","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031611","TX","48085031611","=""48085031611""","10.16","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031613","TX","48085031613","=""48085031613""","0.58","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031621","TX","48085031621","=""48085031621""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031622","TX","48085031622","=""48085031622""","3.01","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031623","TX","48085031623","=""48085031623""","3.58","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031624","TX","48085031624","=""48085031624""","8.51","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031625","TX","48085031625","=""48085031625""","2.86","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031626","TX","48085031626","=""48085031626""","0.96","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031627","TX","48085031627","=""48085031627""","0.99","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031628","TX","48085031628","=""48085031628""","1.44","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031629","TX","48085031629","=""48085031629""","3.12","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031630","TX","48085031630","=""48085031630""","4.11","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031631","TX","48085031631","=""48085031631""","5.56","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031632","TX","48085031632","=""48085031632""","11.78","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031633","TX","48085031633","=""48085031633""","2.09","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031634","TX","48085031634","=""48085031634""","4.92","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031635","TX","48085031635","=""48085031635""","11.15","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031636","TX","48085031636","=""48085031636""","1.38","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031639","TX","48085031639","=""48085031639""","2.29","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031641","TX","48085031641","=""48085031641""","1.14","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031642","TX","48085031642","=""48085031642""","1.39","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031643","TX","48085031643","=""48085031643""","6.63","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031645","TX","48085031645","=""48085031645""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031646","TX","48085031646","=""48085031646""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031647","TX","48085031647","=""48085031647""","1.25","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031649","TX","48085031649","=""48085031649""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031654","TX","48085031654","=""48085031654""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031655","TX","48085031655","=""48085031655""","0.08","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031657","TX","48085031657","=""48085031657""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031659","TX","48085031659","=""48085031659""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031660","TX","48085031660","=""48085031660""","4.08","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031661","TX","48085031661","=""48085031661""","0.79","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031662","TX","48085031662","=""48085031662""","4.87","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031663","TX","48085031663","=""48085031663""","1.16","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031664","TX","48085031664","=""48085031664""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031665","TX","48085031665","=""48085031665""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031666","TX","48085031666","=""48085031666""","0.88","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031667","TX","48085031667","=""48085031667""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031668","TX","48085031668","=""48085031668""","1.76","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031669","TX","48085031669","=""48085031669""","1.01","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031670","TX","48085031670","=""48085031670""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031671","TX","48085031671","=""48085031671""","21.35","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031672","TX","48085031672","=""48085031672""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031673","TX","48085031673","=""48085031673""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031674","TX","48085031674","=""48085031674""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031675","TX","48085031675","=""48085031675""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031676","TX","48085031676","=""48085031676""","2.63","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031677","TX","48085031677","=""48085031677""","1.91","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031678","TX","48085031678","=""48085031678""","3.42","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031679","TX","48085031679","=""48085031679""","3.28","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031680","TX","48085031680","=""48085031680""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031681","TX","48085031681","=""48085031681""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031682","TX","48085031682","=""48085031682""","3.31","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031704","TX","48085031704","=""48085031704""","1.28","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031706","TX","48085031706","=""48085031706""","1.19","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031708","TX","48085031708","=""48085031708""","0.72","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031709","TX","48085031709","=""48085031709""","11.05","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031711","TX","48085031711","=""48085031711""","3.97","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031713","TX","48085031713","=""48085031713""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031715","TX","48085031715","=""48085031715""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031716","TX","48085031716","=""48085031716""","3.21","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031717","TX","48085031717","=""48085031717""","21.25","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031718","TX","48085031718","=""48085031718""","1.77","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031719","TX","48085031719","=""48085031719""","11.31","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031720","TX","48085031720","=""48085031720""","29.37","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031721","TX","48085031721","=""48085031721""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031722","TX","48085031722","=""48085031722""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031723","TX","48085031723","=""48085031723""","16.40","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031724","TX","48085031724","=""48085031724""","5.90","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031806","TX","48085031806","=""48085031806""","1.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031807","TX","48085031807","=""48085031807""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031808","TX","48085031808","=""48085031808""","3.13","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031809","TX","48085031809","=""48085031809""","9.05","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031810","TX","48085031810","=""48085031810""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031811","TX","48085031811","=""48085031811""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031812","TX","48085031812","=""48085031812""","2.10","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031813","TX","48085031813","=""48085031813""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031814","TX","48085031814","=""48085031814""","1.51","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031815","TX","48085031815","=""48085031815""","3.18","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031816","TX","48085031816","=""48085031816""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031901","TX","48085031901","=""48085031901""","6.69","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031902","TX","48085031902","=""48085031902""","3.17","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031903","TX","48085031903","=""48085031903""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085031904","TX","48085031904","=""48085031904""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085032003","TX","48085032003","=""48085032003""","10.97","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085032008","TX","48085032008","=""48085032008""","3.12","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085032010","TX","48085032010","=""48085032010""","8.96","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085032012","TX","48085032012","=""48085032012""","5.04","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085032013","TX","48085032013","=""48085032013""","8.57","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085032014","TX","48085032014","=""48085032014""","8.76","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085032015","TX","48085032015","=""48085032015""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085032016","TX","48085032016","=""48085032016""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085032017","TX","48085032017","=""48085032017""","1.30","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085032018","TX","48085032018","=""48085032018""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48085032019","TX","48085032019","=""48085032019""","2.60","2017-2021","2020","Census","Texas (State)"
"Census Tract","48087950300","TX","48087950300","=""48087950300""","21.49","2017-2021","2020","Census","Texas (State)"
"Census Tract","48089750100","TX","48089750100","=""48089750100""","23.20","2017-2021","2020","Census","Texas (State)"
"Census Tract","48089750200","TX","48089750200","=""48089750200""","6.09","2017-2021","2020","Census","Texas (State)"
"Census Tract","48089750300","TX","48089750300","=""48089750300""","2.31","2017-2021","2020","Census","Texas (State)"
"Census Tract","48089750400","TX","48089750400","=""48089750400""","4.76","2017-2021","2020","Census","Texas (State)"
"Census Tract","48089750500","TX","48089750500","=""48089750500""","3.64","2017-2021","2020","Census","Texas (State)"
"Census Tract","48091310100","TX","48091310100","=""48091310100""","11.38","2017-2021","2020","Census","Texas (State)"
"Census Tract","48091310200","TX","48091310200","=""48091310200""","9.28","2017-2021","2020","Census","Texas (State)"
"Census Tract","48091310301","TX","48091310301","=""48091310301""","11.87","2017-2021","2020","Census","Texas (State)"
"Census Tract","48091310302","TX","48091310302","=""48091310302""","4.49","2017-2021","2020","Census","Texas (State)"
"Census Tract","48091310401","TX","48091310401","=""48091310401""","8.37","2017-2021","2020","Census","Texas (State)"
"Census Tract","48091310404","TX","48091310404","=""48091310404""","10.75","2017-2021","2020","Census","Texas (State)"
"Census Tract","48091310405","TX","48091310405","=""48091310405""","4.70","2017-2021","2020","Census","Texas (State)"
"Census Tract","48091310406","TX","48091310406","=""48091310406""","4.65","2017-2021","2020","Census","Texas (State)"
"Census Tract","48091310501","TX","48091310501","=""48091310501""","11.80","2017-2021","2020","Census","Texas (State)"
"Census Tract","48091310502","TX","48091310502","=""48091310502""","12.29","2017-2021","2020","Census","Texas (State)"
"Census Tract","48091310503","TX","48091310503","=""48091310503""","1.19","2017-2021","2020","Census","Texas (State)"
"Census Tract","48091310603","TX","48091310603","=""48091310603""","1.71","2017-2021","2020","Census","Texas (State)"
"Census Tract","48091310604","TX","48091310604","=""48091310604""","10.28","2017-2021","2020","Census","Texas (State)"
"Census Tract","48091310608","TX","48091310608","=""48091310608""","8.81","2017-2021","2020","Census","Texas (State)"
"Census Tract","48091310609","TX","48091310609","=""48091310609""","6.23","2017-2021","2020","Census","Texas (State)"
"Census Tract","48091310610","TX","48091310610","=""48091310610""","1.73","2017-2021","2020","Census","Texas (State)"
"Census Tract","48091310611","TX","48091310611","=""48091310611""","3.94","2017-2021","2020","Census","Texas (State)"
"Census Tract","48091310612","TX","48091310612","=""48091310612""","6.80","2017-2021","2020","Census","Texas (State)"
"Census Tract","48091310613","TX","48091310613","=""48091310613""","3.39","2017-2021","2020","Census","Texas (State)"
"Census Tract","48091310614","TX","48091310614","=""48091310614""","2.10","2017-2021","2020","Census","Texas (State)"
"Census Tract","48091310702","TX","48091310702","=""48091310702""","4.62","2017-2021","2020","Census","Texas (State)"
"Census Tract","48091310703","TX","48091310703","=""48091310703""","0.87","2017-2021","2020","Census","Texas (State)"
"Census Tract","48091310705","TX","48091310705","=""48091310705""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48091310706","TX","48091310706","=""48091310706""","1.44","2017-2021","2020","Census","Texas (State)"
"Census Tract","48091310707","TX","48091310707","=""48091310707""","3.95","2017-2021","2020","Census","Texas (State)"
"Census Tract","48091310708","TX","48091310708","=""48091310708""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48091310801","TX","48091310801","=""48091310801""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48091310803","TX","48091310803","=""48091310803""","5.35","2017-2021","2020","Census","Texas (State)"
"Census Tract","48091310804","TX","48091310804","=""48091310804""","17.19","2017-2021","2020","Census","Texas (State)"
"Census Tract","48091310901","TX","48091310901","=""48091310901""","1.09","2017-2021","2020","Census","Texas (State)"
"Census Tract","48091310903","TX","48091310903","=""48091310903""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48091310904","TX","48091310904","=""48091310904""","1.62","2017-2021","2020","Census","Texas (State)"
"Census Tract","48091310905","TX","48091310905","=""48091310905""","3.89","2017-2021","2020","Census","Texas (State)"
"Census Tract","48093950101","TX","48093950101","=""48093950101""","3.67","2017-2021","2020","Census","Texas (State)"
"Census Tract","48093950102","TX","48093950102","=""48093950102""","2.72","2017-2021","2020","Census","Texas (State)"
"Census Tract","48093950200","TX","48093950200","=""48093950200""","4.82","2017-2021","2020","Census","Texas (State)"
"Census Tract","48093950300","TX","48093950300","=""48093950300""","8.83","2017-2021","2020","Census","Texas (State)"
"Census Tract","48093950400","TX","48093950400","=""48093950400""","4.84","2017-2021","2020","Census","Texas (State)"
"Census Tract","48095950300","TX","48095950300","=""48095950300""","12.93","2017-2021","2020","Census","Texas (State)"
"Census Tract","48097000100","TX","48097000100","=""48097000100""","12.01","2017-2021","2020","Census","Texas (State)"
"Census Tract","48097000200","TX","48097000200","=""48097000200""","0.30","2017-2021","2020","Census","Texas (State)"
"Census Tract","48097000400","TX","48097000400","=""48097000400""","7.65","2017-2021","2020","Census","Texas (State)"
"Census Tract","48097000500","TX","48097000500","=""48097000500""","44.44","2017-2021","2020","Census","Texas (State)"
"Census Tract","48097000600","TX","48097000600","=""48097000600""","15.62","2017-2021","2020","Census","Texas (State)"
"Census Tract","48097000701","TX","48097000701","=""48097000701""","1.90","2017-2021","2020","Census","Texas (State)"
"Census Tract","48097000702","TX","48097000702","=""48097000702""","7.01","2017-2021","2020","Census","Texas (State)"
"Census Tract","48097000900","TX","48097000900","=""48097000900""","4.93","2017-2021","2020","Census","Texas (State)"
"Census Tract","48097001100","TX","48097001100","=""48097001100""","20.35","2017-2021","2020","Census","Texas (State)"
"Census Tract","48099010101","TX","48099010101","=""48099010101""","9.40","2017-2021","2020","Census","Texas (State)"
"Census Tract","48099010102","TX","48099010102","=""48099010102""","5.09","2017-2021","2020","Census","Texas (State)"
"Census Tract","48099010201","TX","48099010201","=""48099010201""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48099010202","TX","48099010202","=""48099010202""","8.78","2017-2021","2020","Census","Texas (State)"
"Census Tract","48099010300","TX","48099010300","=""48099010300""","12.22","2017-2021","2020","Census","Texas (State)"
"Census Tract","48099010400","TX","48099010400","=""48099010400""","7.24","2017-2021","2020","Census","Texas (State)"
"Census Tract","48099010501","TX","48099010501","=""48099010501""","0.00","2017-2021","2020","Census","Texas (State)"
"Census Tract","48099010502","TX","48099010502","=""48099010502""","16.51","2017-2021","2020","Census","Texas (State)"
"Census Tract","48099010503","TX","48099010503","=""48099010503""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48099010504","TX","48099010504","=""48099010504""","24.12","2017-2021","2020","Census","Texas (State)"
"Census Tract","48099010601","TX","48099010601","=""48099010601""","23.21","2017-2021","2020","Census","Texas (State)"
"Census Tract","48099010603","TX","48099010603","=""48099010603""","16.37","2017-2021","2020","Census","Texas (State)"
"Census Tract","48099010604","TX","48099010604","=""48099010604""","5.36","2017-2021","2020","Census","Texas (State)"
"Census Tract","48099010701","TX","48099010701","=""48099010701""","8.45","2017-2021","2020","Census","Texas (State)"
