"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Amount Spent per Household on All Household Expenses","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"Census Tract","48085031669","TX","48085031669","=""48085031669""","82800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031670","TX","48085031670","=""48085031670""","62500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031671","TX","48085031671","=""48085031671""","57500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031672","TX","48085031672","=""48085031672""","74600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031673","TX","48085031673","=""48085031673""","64200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031674","TX","48085031674","=""48085031674""","83700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031675","TX","48085031675","=""48085031675""","79000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031676","TX","48085031676","=""48085031676""","81000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031677","TX","48085031677","=""48085031677""","106400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031678","TX","48085031678","=""48085031678""","94500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031679","TX","48085031679","=""48085031679""","91200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031680","TX","48085031680","=""48085031680""","108600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031681","TX","48085031681","=""48085031681""","79300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031682","TX","48085031682","=""48085031682""","80300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031704","TX","48085031704","=""48085031704""","73600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031706","TX","48085031706","=""48085031706""","109500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031708","TX","48085031708","=""48085031708""","66900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031709","TX","48085031709","=""48085031709""","70000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031711","TX","48085031711","=""48085031711""","74800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031713","TX","48085031713","=""48085031713""","55000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031715","TX","48085031715","=""48085031715""","85800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031716","TX","48085031716","=""48085031716""","69400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031717","TX","48085031717","=""48085031717""","62900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031718","TX","48085031718","=""48085031718""","78600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031719","TX","48085031719","=""48085031719""","69500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031720","TX","48085031720","=""48085031720""","46700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031721","TX","48085031721","=""48085031721""","71800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031722","TX","48085031722","=""48085031722""","50200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031723","TX","48085031723","=""48085031723""","47800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031724","TX","48085031724","=""48085031724""","51400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031806","TX","48085031806","=""48085031806""","61800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031807","TX","48085031807","=""48085031807""","63600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031808","TX","48085031808","=""48085031808""","77800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031809","TX","48085031809","=""48085031809""","55900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031810","TX","48085031810","=""48085031810""","56100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031811","TX","48085031811","=""48085031811""","54200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031812","TX","48085031812","=""48085031812""","62600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031813","TX","48085031813","=""48085031813""","34600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031814","TX","48085031814","=""48085031814""","79800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031815","TX","48085031815","=""48085031815""","74900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031816","TX","48085031816","=""48085031816""","82300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031901","TX","48085031901","=""48085031901""","58400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031902","TX","48085031902","=""48085031902""","58800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031903","TX","48085031903","=""48085031903""","61000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085031904","TX","48085031904","=""48085031904""","61200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085032003","TX","48085032003","=""48085032003""","49200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085032008","TX","48085032008","=""48085032008""","73000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085032010","TX","48085032010","=""48085032010""","61000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085032012","TX","48085032012","=""48085032012""","54500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085032013","TX","48085032013","=""48085032013""","67000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085032014","TX","48085032014","=""48085032014""","61300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085032015","TX","48085032015","=""48085032015""","67100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085032016","TX","48085032016","=""48085032016""","88500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085032017","TX","48085032017","=""48085032017""","76800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085032018","TX","48085032018","=""48085032018""","74000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48085032019","TX","48085032019","=""48085032019""","105900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48087950300","TX","48087950300","=""48087950300""","53300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48089750100","TX","48089750100","=""48089750100""","55200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48089750200","TX","48089750200","=""48089750200""","52100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48089750300","TX","48089750300","=""48089750300""","60400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48089750400","TX","48089750400","=""48089750400""","59900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48089750500","TX","48089750500","=""48089750500""","62200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48091310100","TX","48091310100","=""48091310100""","67400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48091310200","TX","48091310200","=""48091310200""","53400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48091310301","TX","48091310301","=""48091310301""","73900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48091310302","TX","48091310302","=""48091310302""","55900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48091310401","TX","48091310401","=""48091310401""","52000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48091310404","TX","48091310404","=""48091310404""","64400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48091310405","TX","48091310405","=""48091310405""","63500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48091310406","TX","48091310406","=""48091310406""","78600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48091310501","TX","48091310501","=""48091310501""","57200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48091310502","TX","48091310502","=""48091310502""","61200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48091310503","TX","48091310503","=""48091310503""","60200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48091310603","TX","48091310603","=""48091310603""","68100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48091310604","TX","48091310604","=""48091310604""","65300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48091310608","TX","48091310608","=""48091310608""","56600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48091310609","TX","48091310609","=""48091310609""","65800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48091310610","TX","48091310610","=""48091310610""","51400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48091310611","TX","48091310611","=""48091310611""","64000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48091310612","TX","48091310612","=""48091310612""","70300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48091310613","TX","48091310613","=""48091310613""","65500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48091310614","TX","48091310614","=""48091310614""","74000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48091310702","TX","48091310702","=""48091310702""","80100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48091310703","TX","48091310703","=""48091310703""","91200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48091310705","TX","48091310705","=""48091310705""","78400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48091310706","TX","48091310706","=""48091310706""","77800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48091310707","TX","48091310707","=""48091310707""","83900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48091310708","TX","48091310708","=""48091310708""","77900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48091310801","TX","48091310801","=""48091310801""","88300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48091310803","TX","48091310803","=""48091310803""","75900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48091310804","TX","48091310804","=""48091310804""","62700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48091310901","TX","48091310901","=""48091310901""","93800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48091310903","TX","48091310903","=""48091310903""","92200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48091310904","TX","48091310904","=""48091310904""","58700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48091310905","TX","48091310905","=""48091310905""","88200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48093950101","TX","48093950101","=""48093950101""","46400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48093950102","TX","48093950102","=""48093950102""","62200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48093950200","TX","48093950200","=""48093950200""","57600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48093950300","TX","48093950300","=""48093950300""","52400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48093950400","TX","48093950400","=""48093950400""","55600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48095950300","TX","48095950300","=""48095950300""","55500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48097000100","TX","48097000100","=""48097000100""","62800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48097000200","TX","48097000200","=""48097000200""","72100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48097000400","TX","48097000400","=""48097000400""","48200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48097000500","TX","48097000500","=""48097000500""","49000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48097000600","TX","48097000600","=""48097000600""","57900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48097000701","TX","48097000701","=""48097000701""","66900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48097000702","TX","48097000702","=""48097000702""","77200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48097000900","TX","48097000900","=""48097000900""","69800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48097001100","TX","48097001100","=""48097001100""","55200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48099010101","TX","48099010101","=""48099010101""","63700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48099010102","TX","48099010102","=""48099010102""","62400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48099010201","TX","48099010201","=""48099010201""","48900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48099010202","TX","48099010202","=""48099010202""","54000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48099010300","TX","48099010300","=""48099010300""","56400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48099010400","TX","48099010400","=""48099010400""","54900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48099010501","TX","48099010501","=""48099010501""","53500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48099010502","TX","48099010502","=""48099010502""","54100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48099010503","TX","48099010503","=""48099010503""","N/A","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48099010504","TX","48099010504","=""48099010504""","50000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48099010601","TX","48099010601","=""48099010601""","48200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48099010603","TX","48099010603","=""48099010603""","52200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48099010604","TX","48099010604","=""48099010604""","65500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48099010701","TX","48099010701","=""48099010701""","56500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48099010702","TX","48099010702","=""48099010702""","52600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48099010802","TX","48099010802","=""48099010802""","62700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48099010803","TX","48099010803","=""48099010803""","67300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48099010804","TX","48099010804","=""48099010804""","47900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48099980000","TX","48099980000","=""48099980000""","N/A","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48101950100","TX","48101950100","=""48101950100""","50900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48103950100","TX","48103950100","=""48103950100""","61900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48105950100","TX","48105950100","=""48105950100""","51700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48107950100","TX","48107950100","=""48107950100""","52900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48107950200","TX","48107950200","=""48107950200""","47100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48107950300","TX","48107950300","=""48107950300""","57600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48109950300","TX","48109950300","=""48109950300""","46100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48111950100","TX","48111950100","=""48111950100""","61100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48111950300","TX","48111950300","=""48111950300""","55700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113000100","TX","48113000100","=""48113000100""","82500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113000201","TX","48113000201","=""48113000201""","89700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113000202","TX","48113000202","=""48113000202""","81700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113000300","TX","48113000300","=""48113000300""","74100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113000401","TX","48113000401","=""48113000401""","52500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113000405","TX","48113000405","=""48113000405""","50800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113000407","TX","48113000407","=""48113000407""","54700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113000408","TX","48113000408","=""48113000408""","60700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113000409","TX","48113000409","=""48113000409""","50900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113000410","TX","48113000410","=""48113000410""","57900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113000501","TX","48113000501","=""48113000501""","57100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113000502","TX","48113000502","=""48113000502""","68500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113000503","TX","48113000503","=""48113000503""","61100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113000605","TX","48113000605","=""48113000605""","69600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113000606","TX","48113000606","=""48113000606""","74000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113000607","TX","48113000607","=""48113000607""","69500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113000608","TX","48113000608","=""48113000608""","75400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113000609","TX","48113000609","=""48113000609""","64300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113000610","TX","48113000610","=""48113000610""","45200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113000611","TX","48113000611","=""48113000611""","55000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113000703","TX","48113000703","=""48113000703""","80000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113000704","TX","48113000704","=""48113000704""","72400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113000705","TX","48113000705","=""48113000705""","70900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113000706","TX","48113000706","=""48113000706""","66100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113000801","TX","48113000801","=""48113000801""","60800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113000802","TX","48113000802","=""48113000802""","59900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113000901","TX","48113000901","=""48113000901""","71700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113000902","TX","48113000902","=""48113000902""","60700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113001001","TX","48113001001","=""48113001001""","83300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113001002","TX","48113001002","=""48113001002""","81300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113001101","TX","48113001101","=""48113001101""","77100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113001102","TX","48113001102","=""48113001102""","85600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113001202","TX","48113001202","=""48113001202""","65200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113001203","TX","48113001203","=""48113001203""","74900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113001204","TX","48113001204","=""48113001204""","51900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113001301","TX","48113001301","=""48113001301""","62000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113001302","TX","48113001302","=""48113001302""","58700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113001400","TX","48113001400","=""48113001400""","56100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113001502","TX","48113001502","=""48113001502""","48900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113001503","TX","48113001503","=""48113001503""","42500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113001504","TX","48113001504","=""48113001504""","52600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113001601","TX","48113001601","=""48113001601""","48000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113001602","TX","48113001602","=""48113001602""","76600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113001703","TX","48113001703","=""48113001703""","74500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113001705","TX","48113001705","=""48113001705""","76200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113001801","TX","48113001801","=""48113001801""","59200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113001802","TX","48113001802","=""48113001802""","67900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113001901","TX","48113001901","=""48113001901""","75400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113001902","TX","48113001902","=""48113001902""","70000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113002001","TX","48113002001","=""48113002001""","58900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113002002","TX","48113002002","=""48113002002""","49600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113002100","TX","48113002100","=""48113002100""","66600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113002200","TX","48113002200","=""48113002200""","59700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113002400","TX","48113002400","=""48113002400""","55800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113002500","TX","48113002500","=""48113002500""","53600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113002703","TX","48113002703","=""48113002703""","43900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113003102","TX","48113003102","=""48113003102""","71800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113003103","TX","48113003103","=""48113003103""","63000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113003700","TX","48113003700","=""48113003700""","46600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113004201","TX","48113004201","=""48113004201""","70500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113004202","TX","48113004202","=""48113004202""","68000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113004300","TX","48113004300","=""48113004300""","58200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113004400","TX","48113004400","=""48113004400""","86000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113004500","TX","48113004500","=""48113004500""","65900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113004600","TX","48113004600","=""48113004600""","66000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113004700","TX","48113004700","=""48113004700""","55300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113004800","TX","48113004800","=""48113004800""","50400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113005000","TX","48113005000","=""48113005000""","50100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113005100","TX","48113005100","=""48113005100""","59100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113005200","TX","48113005200","=""48113005200""","68500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113005300","TX","48113005300","=""48113005300""","52100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113005400","TX","48113005400","=""48113005400""","54200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113005500","TX","48113005500","=""48113005500""","50600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113005600","TX","48113005600","=""48113005600""","50900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113005700","TX","48113005700","=""48113005700""","43200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113005901","TX","48113005901","=""48113005901""","45800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113005902","TX","48113005902","=""48113005902""","44400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113006001","TX","48113006001","=""48113006001""","53200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113006002","TX","48113006002","=""48113006002""","41900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113006100","TX","48113006100","=""48113006100""","52800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113006200","TX","48113006200","=""48113006200""","53800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48113006301","TX","48113006301","=""48113006301""","57000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
