"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Median Household Income","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"Census Tract","48029191810","TX","48029191810","=""48029191810""","93000","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029191811","TX","48029191811","=""48029191811""","109531","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029191812","TX","48029191812","=""48029191812""","135793","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029191813","TX","48029191813","=""48029191813""","102277","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029191814","TX","48029191814","=""48029191814""","99298","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029191815","TX","48029191815","=""48029191815""","80023","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029191816","TX","48029191816","=""48029191816""","87775","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029191818","TX","48029191818","=""48029191818""","70456","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029191819","TX","48029191819","=""48029191819""","115962","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029191900","TX","48029191900","=""48029191900""","55208","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029192000","TX","48029192000","=""48029192000""","34806","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029192100","TX","48029192100","=""48029192100""","79866","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029192200","TX","48029192200","=""48029192200""","47632","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029192300","TX","48029192300","=""48029192300""","80822","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029980001","TX","48029980001","=""48029980001""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029980002","TX","48029980002","=""48029980002""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029980003","TX","48029980003","=""48029980003""","69286","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029980004","TX","48029980004","=""48029980004""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029980005","TX","48029980005","=""48029980005""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029980100","TX","48029980100","=""48029980100""","50500","2017-2021","2020","Census","Texas (State)"
"Census Tract","48031950101","TX","48031950101","=""48031950101""","61458","2017-2021","2020","Census","Texas (State)"
"Census Tract","48031950102","TX","48031950102","=""48031950102""","95500","2017-2021","2020","Census","Texas (State)"
"Census Tract","48031950201","TX","48031950201","=""48031950201""","58875","2017-2021","2020","Census","Texas (State)"
"Census Tract","48031950202","TX","48031950202","=""48031950202""","82847","2017-2021","2020","Census","Texas (State)"
"Census Tract","48033950100","TX","48033950100","=""48033950100""","68500","2017-2021","2020","Census","Texas (State)"
"Census Tract","48035950100","TX","48035950100","=""48035950100""","54706","2017-2021","2020","Census","Texas (State)"
"Census Tract","48035950200","TX","48035950200","=""48035950200""","60469","2017-2021","2020","Census","Texas (State)"
"Census Tract","48035950300","TX","48035950300","=""48035950300""","62740","2017-2021","2020","Census","Texas (State)"
"Census Tract","48035950400","TX","48035950400","=""48035950400""","66888","2017-2021","2020","Census","Texas (State)"
"Census Tract","48035950500","TX","48035950500","=""48035950500""","54779","2017-2021","2020","Census","Texas (State)"
"Census Tract","48035950600","TX","48035950600","=""48035950600""","66771","2017-2021","2020","Census","Texas (State)"
"Census Tract","48035950700","TX","48035950700","=""48035950700""","51167","2017-2021","2020","Census","Texas (State)"
"Census Tract","48037010100","TX","48037010100","=""48037010100""","50759","2017-2021","2020","Census","Texas (State)"
"Census Tract","48037010400","TX","48037010400","=""48037010400""","27214","2017-2021","2020","Census","Texas (State)"
"Census Tract","48037010500","TX","48037010500","=""48037010500""","24063","2017-2021","2020","Census","Texas (State)"
"Census Tract","48037010600","TX","48037010600","=""48037010600""","23333","2017-2021","2020","Census","Texas (State)"
"Census Tract","48037010700","TX","48037010700","=""48037010700""","46238","2017-2021","2020","Census","Texas (State)"
"Census Tract","48037010800","TX","48037010800","=""48037010800""","30294","2017-2021","2020","Census","Texas (State)"
"Census Tract","48037010903","TX","48037010903","=""48037010903""","66989","2017-2021","2020","Census","Texas (State)"
"Census Tract","48037010904","TX","48037010904","=""48037010904""","82692","2017-2021","2020","Census","Texas (State)"
"Census Tract","48037010905","TX","48037010905","=""48037010905""","55344","2017-2021","2020","Census","Texas (State)"
"Census Tract","48037010906","TX","48037010906","=""48037010906""","83727","2017-2021","2020","Census","Texas (State)"
"Census Tract","48037011001","TX","48037011001","=""48037011001""","66136","2017-2021","2020","Census","Texas (State)"
"Census Tract","48037011002","TX","48037011002","=""48037011002""","64771","2017-2021","2020","Census","Texas (State)"
"Census Tract","48037011101","TX","48037011101","=""48037011101""","53413","2017-2021","2020","Census","Texas (State)"
"Census Tract","48037011102","TX","48037011102","=""48037011102""","57049","2017-2021","2020","Census","Texas (State)"
"Census Tract","48037011201","TX","48037011201","=""48037011201""","149917","2017-2021","2020","Census","Texas (State)"
"Census Tract","48037011202","TX","48037011202","=""48037011202""","98571","2017-2021","2020","Census","Texas (State)"
"Census Tract","48037011301","TX","48037011301","=""48037011301""","51781","2017-2021","2020","Census","Texas (State)"
"Census Tract","48037011302","TX","48037011302","=""48037011302""","45139","2017-2021","2020","Census","Texas (State)"
"Census Tract","48037011402","TX","48037011402","=""48037011402""","49091","2017-2021","2020","Census","Texas (State)"
"Census Tract","48037011403","TX","48037011403","=""48037011403""","61813","2017-2021","2020","Census","Texas (State)"
"Census Tract","48037011404","TX","48037011404","=""48037011404""","56250","2017-2021","2020","Census","Texas (State)"
"Census Tract","48037011501","TX","48037011501","=""48037011501""","74568","2017-2021","2020","Census","Texas (State)"
"Census Tract","48037011502","TX","48037011502","=""48037011502""","44297","2017-2021","2020","Census","Texas (State)"
"Census Tract","48037011601","TX","48037011601","=""48037011601""","48581","2017-2021","2020","Census","Texas (State)"
"Census Tract","48037011602","TX","48037011602","=""48037011602""","51563","2017-2021","2020","Census","Texas (State)"
"Census Tract","48037011700","TX","48037011700","=""48037011700""","46875","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660100","TX","48039660100","=""48039660100""","101316","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660200","TX","48039660200","=""48039660200""","99375","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660301","TX","48039660301","=""48039660301""","73845","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660302","TX","48039660302","=""48039660302""","127885","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660303","TX","48039660303","=""48039660303""","142599","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660401","TX","48039660401","=""48039660401""","90438","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660402","TX","48039660402","=""48039660402""","150000","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660403","TX","48039660403","=""48039660403""","94886","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660501","TX","48039660501","=""48039660501""","123472","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660502","TX","48039660502","=""48039660502""","122790","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660503","TX","48039660503","=""48039660503""","60592","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660504","TX","48039660504","=""48039660504""","87159","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660603","TX","48039660603","=""48039660603""","70347","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660604","TX","48039660604","=""48039660604""","118012","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660605","TX","48039660605","=""48039660605""","129958","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660606","TX","48039660606","=""48039660606""","100611","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660607","TX","48039660607","=""48039660607""","90138","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660608","TX","48039660608","=""48039660608""","82730","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660609","TX","48039660609","=""48039660609""","117332","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660610","TX","48039660610","=""48039660610""","110795","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660611","TX","48039660611","=""48039660611""","124515","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660612","TX","48039660612","=""48039660612""","120444","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660613","TX","48039660613","=""48039660613""","151593","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660614","TX","48039660614","=""48039660614""","129010","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660615","TX","48039660615","=""48039660615""","88861","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660616","TX","48039660616","=""48039660616""","155333","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660703","TX","48039660703","=""48039660703""","119184","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660704","TX","48039660704","=""48039660704""","143807","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660705","TX","48039660705","=""48039660705""","119103","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660706","TX","48039660706","=""48039660706""","130927","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660707","TX","48039660707","=""48039660707""","108798","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660708","TX","48039660708","=""48039660708""","108065","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660803","TX","48039660803","=""48039660803""","123730","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660804","TX","48039660804","=""48039660804""","98240","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660805","TX","48039660805","=""48039660805""","116546","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660806","TX","48039660806","=""48039660806""","101773","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660901","TX","48039660901","=""48039660901""","72760","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039660902","TX","48039660902","=""48039660902""","94279","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039661000","TX","48039661000","=""48039661000""","98338","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039661100","TX","48039661100","=""48039661100""","65123","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039661200","TX","48039661200","=""48039661200""","44081","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039661300","TX","48039661300","=""48039661300""","51759","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039661400","TX","48039661400","=""48039661400""","62700","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039661501","TX","48039661501","=""48039661501""","65204","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039661502","TX","48039661502","=""48039661502""","79180","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039661601","TX","48039661601","=""48039661601""","68074","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039661602","TX","48039661602","=""48039661602""","70586","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039661700","TX","48039661700","=""48039661700""","88214","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039661800","TX","48039661800","=""48039661800""","95047","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039661901","TX","48039661901","=""48039661901""","82865","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039661902","TX","48039661902","=""48039661902""","88491","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039662000","TX","48039662000","=""48039662000""","80882","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039662100","TX","48039662100","=""48039662100""","83556","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039662200","TX","48039662200","=""48039662200""","69844","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039662300","TX","48039662300","=""48039662300""","72202","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039662400","TX","48039662400","=""48039662400""","71652","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039662500","TX","48039662500","=""48039662500""","104500","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039662600","TX","48039662600","=""48039662600""","52602","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039662700","TX","48039662700","=""48039662700""","53409","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039662800","TX","48039662800","=""48039662800""","71884","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039662900","TX","48039662900","=""48039662900""","67627","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039663000","TX","48039663000","=""48039663000""","71433","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039663100","TX","48039663100","=""48039663100""","131447","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039663200","TX","48039663200","=""48039663200""","82383","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039663300","TX","48039663300","=""48039663300""","59185","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039663400","TX","48039663400","=""48039663400""","74714","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039663500","TX","48039663500","=""48039663500""","76855","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039663600","TX","48039663600","=""48039663600""","116158","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039663700","TX","48039663700","=""48039663700""","80417","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039663800","TX","48039663800","=""48039663800""","81272","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039663900","TX","48039663900","=""48039663900""","50391","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039664000","TX","48039664000","=""48039664000""","44659","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039664100","TX","48039664100","=""48039664100""","73047","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039664200","TX","48039664200","=""48039664200""","48333","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039664300","TX","48039664300","=""48039664300""","48973","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039664400","TX","48039664400","=""48039664400""","41768","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039664501","TX","48039664501","=""48039664501""","65789","2017-2021","2020","Census","Texas (State)"
"Census Tract","48039990000","TX","48039990000","=""48039990000""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041000103","TX","48041000103","=""48041000103""","61250","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041000104","TX","48041000104","=""48041000104""","49755","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041000105","TX","48041000105","=""48041000105""","97689","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041000106","TX","48041000106","=""48041000106""","86094","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041000107","TX","48041000107","=""48041000107""","103022","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041000108","TX","48041000108","=""48041000108""","133125","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041000203","TX","48041000203","=""48041000203""","65231","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041000204","TX","48041000204","=""48041000204""","24522","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041000205","TX","48041000205","=""48041000205""","67419","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041000206","TX","48041000206","=""48041000206""","86250","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041000207","TX","48041000207","=""48041000207""","47784","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041000301","TX","48041000301","=""48041000301""","50145","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041000302","TX","48041000302","=""48041000302""","60654","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041000401","TX","48041000401","=""48041000401""","36034","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041000402","TX","48041000402","=""48041000402""","35430","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041000501","TX","48041000501","=""48041000501""","34500","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041000502","TX","48041000502","=""48041000502""","30505","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041000603","TX","48041000603","=""48041000603""","40646","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041000605","TX","48041000605","=""48041000605""","41875","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041000606","TX","48041000606","=""48041000606""","54301","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041000700","TX","48041000700","=""48041000700""","59712","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041000800","TX","48041000800","=""48041000800""","57652","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041000900","TX","48041000900","=""48041000900""","34596","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041001001","TX","48041001001","=""48041001001""","24833","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041001002","TX","48041001002","=""48041001002""","31078","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041001101","TX","48041001101","=""48041001101""","56525","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041001102","TX","48041001102","=""48041001102""","32128","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041001301","TX","48041001301","=""48041001301""","31622","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041001302","TX","48041001302","=""48041001302""","53912","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041001303","TX","48041001303","=""48041001303""","24477","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041001401","TX","48041001401","=""48041001401""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041001604","TX","48041001604","=""48041001604""","28149","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041001605","TX","48041001605","=""48041001605""","40417","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041001606","TX","48041001606","=""48041001606""","31439","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041001607","TX","48041001607","=""48041001607""","28497","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041001608","TX","48041001608","=""48041001608""","25978","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041001702","TX","48041001702","=""48041001702""","31947","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041001703","TX","48041001703","=""48041001703""","25711","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041001704","TX","48041001704","=""48041001704""","31125","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041001801","TX","48041001801","=""48041001801""","53764","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041001803","TX","48041001803","=""48041001803""","56807","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041001804","TX","48041001804","=""48041001804""","67564","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041001901","TX","48041001901","=""48041001901""","55057","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041001902","TX","48041001902","=""48041001902""","55438","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041002001","TX","48041002001","=""48041002001""","118456","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041002006","TX","48041002006","=""48041002006""","87344","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041002009","TX","48041002009","=""48041002009""","155133","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041002010","TX","48041002010","=""48041002010""","125173","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041002011","TX","48041002011","=""48041002011""","108683","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041002014","TX","48041002014","=""48041002014""","45985","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041002016","TX","48041002016","=""48041002016""","66709","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041002017","TX","48041002017","=""48041002017""","10668","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041002018","TX","48041002018","=""48041002018""","62552","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041002019","TX","48041002019","=""48041002019""","77614","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041002020","TX","48041002020","=""48041002020""","76492","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041002021","TX","48041002021","=""48041002021""","35561","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041002022","TX","48041002022","=""48041002022""","73861","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041002023","TX","48041002023","=""48041002023""","21599","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041002024","TX","48041002024","=""48041002024""","20969","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041002025","TX","48041002025","=""48041002025""","103966","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041002026","TX","48041002026","=""48041002026""","103880","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041002100","TX","48041002100","=""48041002100""","21238","2017-2021","2020","Census","Texas (State)"
"Census Tract","48041980000","TX","48041980000","=""48041980000""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48043950300","TX","48043950300","=""48043950300""","47713","2017-2021","2020","Census","Texas (State)"
"Census Tract","48043950400","TX","48043950400","=""48043950400""","60137","2017-2021","2020","Census","Texas (State)"
"Census Tract","48043950500","TX","48043950500","=""48043950500""","48577","2017-2021","2020","Census","Texas (State)"
"Census Tract","48045950200","TX","48045950200","=""48045950200""","38469","2017-2021","2020","Census","Texas (State)"
"Census Tract","48047950100","TX","48047950100","=""48047950100""","19167","2017-2021","2020","Census","Texas (State)"
"Census Tract","48047950200","TX","48047950200","=""48047950200""","29150","2017-2021","2020","Census","Texas (State)"
"Census Tract","48049950100","TX","48049950100","=""48049950100""","43604","2017-2021","2020","Census","Texas (State)"
"Census Tract","48049950201","TX","48049950201","=""48049950201""","70114","2017-2021","2020","Census","Texas (State)"
"Census Tract","48049950202","TX","48049950202","=""48049950202""","57083","2017-2021","2020","Census","Texas (State)"
"Census Tract","48049950300","TX","48049950300","=""48049950300""","55096","2017-2021","2020","Census","Texas (State)"
"Census Tract","48049950500","TX","48049950500","=""48049950500""","54038","2017-2021","2020","Census","Texas (State)"
"Census Tract","48049950600","TX","48049950600","=""48049950600""","19089","2017-2021","2020","Census","Texas (State)"
"Census Tract","48049950700","TX","48049950700","=""48049950700""","26346","2017-2021","2020","Census","Texas (State)"
"Census Tract","48049950800","TX","48049950800","=""48049950800""","37159","2017-2021","2020","Census","Texas (State)"
"Census Tract","48049950900","TX","48049950900","=""48049950900""","41563","2017-2021","2020","Census","Texas (State)"
"Census Tract","48049951000","TX","48049951000","=""48049951000""","50833","2017-2021","2020","Census","Texas (State)"
"Census Tract","48049951100","TX","48049951100","=""48049951100""","62266","2017-2021","2020","Census","Texas (State)"
"Census Tract","48049951200","TX","48049951200","=""48049951200""","57250","2017-2021","2020","Census","Texas (State)"
"Census Tract","48049951300","TX","48049951300","=""48049951300""","61319","2017-2021","2020","Census","Texas (State)"
"Census Tract","48051970100","TX","48051970100","=""48051970100""","57236","2017-2021","2020","Census","Texas (State)"
"Census Tract","48051970201","TX","48051970201","=""48051970201""","69697","2017-2021","2020","Census","Texas (State)"
"Census Tract","48051970202","TX","48051970202","=""48051970202""","74048","2017-2021","2020","Census","Texas (State)"
"Census Tract","48051970300","TX","48051970300","=""48051970300""","53608","2017-2021","2020","Census","Texas (State)"
"Census Tract","48051970400","TX","48051970400","=""48051970400""","78339","2017-2021","2020","Census","Texas (State)"
"Census Tract","48051970501","TX","48051970501","=""48051970501""","43828","2017-2021","2020","Census","Texas (State)"
"Census Tract","48051970502","TX","48051970502","=""48051970502""","62202","2017-2021","2020","Census","Texas (State)"
"Census Tract","48053960101","TX","48053960101","=""48053960101""","66450","2017-2021","2020","Census","Texas (State)"
"Census Tract","48053960102","TX","48053960102","=""48053960102""","83343","2017-2021","2020","Census","Texas (State)"
"Census Tract","48053960200","TX","48053960200","=""48053960200""","74355","2017-2021","2020","Census","Texas (State)"
"Census Tract","48053960301","TX","48053960301","=""48053960301""","70625","2017-2021","2020","Census","Texas (State)"
"Census Tract","48053960302","TX","48053960302","=""48053960302""","65536","2017-2021","2020","Census","Texas (State)"
"Census Tract","48053960401","TX","48053960401","=""48053960401""","58472","2017-2021","2020","Census","Texas (State)"
"Census Tract","48053960402","TX","48053960402","=""48053960402""","100284","2017-2021","2020","Census","Texas (State)"
"Census Tract","48053960501","TX","48053960501","=""48053960501""","60238","2017-2021","2020","Census","Texas (State)"
"Census Tract","48053960502","TX","48053960502","=""48053960502""","72893","2017-2021","2020","Census","Texas (State)"
"Census Tract","48053960600","TX","48053960600","=""48053960600""","81132","2017-2021","2020","Census","Texas (State)"
"Census Tract","48053960701","TX","48053960701","=""48053960701""","50984","2017-2021","2020","Census","Texas (State)"
"Census Tract","48053960702","TX","48053960702","=""48053960702""","49583","2017-2021","2020","Census","Texas (State)"
"Census Tract","48053960801","TX","48053960801","=""48053960801""","61484","2017-2021","2020","Census","Texas (State)"
"Census Tract","48053960802","TX","48053960802","=""48053960802""","80570","2017-2021","2020","Census","Texas (State)"
"Census Tract","48053960803","TX","48053960803","=""48053960803""","62121","2017-2021","2020","Census","Texas (State)"
"Census Tract","48055960102","TX","48055960102","=""48055960102""","66250","2017-2021","2020","Census","Texas (State)"
"Census Tract","48055960103","TX","48055960103","=""48055960103""","70863","2017-2021","2020","Census","Texas (State)"
"Census Tract","48055960104","TX","48055960104","=""48055960104""","79125","2017-2021","2020","Census","Texas (State)"
"Census Tract","48055960200","TX","48055960200","=""48055960200""","59314","2017-2021","2020","Census","Texas (State)"
"Census Tract","48055960300","TX","48055960300","=""48055960300""","68594","2017-2021","2020","Census","Texas (State)"
"Census Tract","48055960400","TX","48055960400","=""48055960400""","65887","2017-2021","2020","Census","Texas (State)"
"Census Tract","48055960501","TX","48055960501","=""48055960501""","54255","2017-2021","2020","Census","Texas (State)"
"Census Tract","48055960502","TX","48055960502","=""48055960502""","69375","2017-2021","2020","Census","Texas (State)"
"Census Tract","48055960600","TX","48055960600","=""48055960600""","95068","2017-2021","2020","Census","Texas (State)"
"Census Tract","48055960701","TX","48055960701","=""48055960701""","53695","2017-2021","2020","Census","Texas (State)"
"Census Tract","48055960702","TX","48055960702","=""48055960702""","49627","2017-2021","2020","Census","Texas (State)"
"Census Tract","48057000100","TX","48057000100","=""48057000100""","67969","2017-2021","2020","Census","Texas (State)"
"Census Tract","48057000200","TX","48057000200","=""48057000200""","47660","2017-2021","2020","Census","Texas (State)"
"Census Tract","48057000300","TX","48057000300","=""48057000300""","62750","2017-2021","2020","Census","Texas (State)"
"Census Tract","48057000401","TX","48057000401","=""48057000401""","62353","2017-2021","2020","Census","Texas (State)"
"Census Tract","48057000402","TX","48057000402","=""48057000402""","74911","2017-2021","2020","Census","Texas (State)"
"Census Tract","48057000501","TX","48057000501","=""48057000501""","70189","2017-2021","2020","Census","Texas (State)"
"Census Tract","48057000502","TX","48057000502","=""48057000502""","42083","2017-2021","2020","Census","Texas (State)"
"Census Tract","48057990000","TX","48057990000","=""48057990000""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48059030101","TX","48059030101","=""48059030101""","53000","2017-2021","2020","Census","Texas (State)"
"Census Tract","48059030102","TX","48059030102","=""48059030102""","59066","2017-2021","2020","Census","Texas (State)"
"Census Tract","48059030200","TX","48059030200","=""48059030200""","54010","2017-2021","2020","Census","Texas (State)"
"Census Tract","48061010101","TX","48061010101","=""48061010101""","48750","2017-2021","2020","Census","Texas (State)"
"Census Tract","48061010102","TX","48061010102","=""48061010102""","31964","2017-2021","2020","Census","Texas (State)"
"Census Tract","48061010103","TX","48061010103","=""48061010103""","47829","2017-2021","2020","Census","Texas (State)"
"Census Tract","48061010201","TX","48061010201","=""48061010201""","52614","2017-2021","2020","Census","Texas (State)"
"Census Tract","48061010204","TX","48061010204","=""48061010204""","62647","2017-2021","2020","Census","Texas (State)"
"Census Tract","48061010205","TX","48061010205","=""48061010205""","53380","2017-2021","2020","Census","Texas (State)"
"Census Tract","48061010301","TX","48061010301","=""48061010301""","36166","2017-2021","2020","Census","Texas (State)"
"Census Tract","48061010303","TX","48061010303","=""48061010303""","58487","2017-2021","2020","Census","Texas (State)"
"Census Tract","48061010304","TX","48061010304","=""48061010304""","57213","2017-2021","2020","Census","Texas (State)"
"Census Tract","48061010403","TX","48061010403","=""48061010403""","53295","2017-2021","2020","Census","Texas (State)"
