"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Percent Families Receiving Food Stamp/SNAP Benefits","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"Census Tract","36029002502","NY","36029002502","=""36029002502""","24.19","2017-2021","2020","Census","New York (State)"
"Census Tract","36029002703","NY","36029002703","=""36029002703""","44.09","2017-2021","2020","Census","New York (State)"
"Census Tract","36029002704","NY","36029002704","=""36029002704""","50.76","2017-2021","2020","Census","New York (State)"
"Census Tract","36029002801","NY","36029002801","=""36029002801""","47.75","2017-2021","2020","Census","New York (State)"
"Census Tract","36029002802","NY","36029002802","=""36029002802""","68.72","2017-2021","2020","Census","New York (State)"
"Census Tract","36029002900","NY","36029002900","=""36029002900""","54.68","2017-2021","2020","Census","New York (State)"
"Census Tract","36029003000","NY","36029003000","=""36029003000""","55.11","2017-2021","2020","Census","New York (State)"
"Census Tract","36029003100","NY","36029003100","=""36029003100""","36.63","2017-2021","2020","Census","New York (State)"
"Census Tract","36029003301","NY","36029003301","=""36029003301""","36.67","2017-2021","2020","Census","New York (State)"
"Census Tract","36029003302","NY","36029003302","=""36029003302""","62.34","2017-2021","2020","Census","New York (State)"
"Census Tract","36029003400","NY","36029003400","=""36029003400""","68.96","2017-2021","2020","Census","New York (State)"
"Census Tract","36029003501","NY","36029003501","=""36029003501""","33.80","2017-2021","2020","Census","New York (State)"
"Census Tract","36029003502","NY","36029003502","=""36029003502""","26.71","2017-2021","2020","Census","New York (State)"
"Census Tract","36029003600","NY","36029003600","=""36029003600""","44.99","2017-2021","2020","Census","New York (State)"
"Census Tract","36029003700","NY","36029003700","=""36029003700""","46.96","2017-2021","2020","Census","New York (State)"
"Census Tract","36029003800","NY","36029003800","=""36029003800""","57.56","2017-2021","2020","Census","New York (State)"
"Census Tract","36029003901","NY","36029003901","=""36029003901""","42.67","2017-2021","2020","Census","New York (State)"
"Census Tract","36029004002","NY","36029004002","=""36029004002""","31.08","2017-2021","2020","Census","New York (State)"
"Census Tract","36029004003","NY","36029004003","=""36029004003""","63.50","2017-2021","2020","Census","New York (State)"
"Census Tract","36029004100","NY","36029004100","=""36029004100""","37.60","2017-2021","2020","Census","New York (State)"
"Census Tract","36029004200","NY","36029004200","=""36029004200""","44.13","2017-2021","2020","Census","New York (State)"
"Census Tract","36029004300","NY","36029004300","=""36029004300""","23.69","2017-2021","2020","Census","New York (State)"
"Census Tract","36029004401","NY","36029004401","=""36029004401""","32.38","2017-2021","2020","Census","New York (State)"
"Census Tract","36029004402","NY","36029004402","=""36029004402""","41.24","2017-2021","2020","Census","New York (State)"
"Census Tract","36029004500","NY","36029004500","=""36029004500""","8.00","2017-2021","2020","Census","New York (State)"
"Census Tract","36029004601","NY","36029004601","=""36029004601""","14.57","2017-2021","2020","Census","New York (State)"
"Census Tract","36029004701","NY","36029004701","=""36029004701""","28.19","2017-2021","2020","Census","New York (State)"
"Census Tract","36029004702","NY","36029004702","=""36029004702""","29.51","2017-2021","2020","Census","New York (State)"
"Census Tract","36029004800","NY","36029004800","=""36029004800""","4.96","2017-2021","2020","Census","New York (State)"
"Census Tract","36029004901","NY","36029004901","=""36029004901""","21.53","2017-2021","2020","Census","New York (State)"
"Census Tract","36029004902","NY","36029004902","=""36029004902""","14.45","2017-2021","2020","Census","New York (State)"
"Census Tract","36029005000","NY","36029005000","=""36029005000""","10.36","2017-2021","2020","Census","New York (State)"
"Census Tract","36029005100","NY","36029005100","=""36029005100""","18.06","2017-2021","2020","Census","New York (State)"
"Census Tract","36029005201","NY","36029005201","=""36029005201""","1.06","2017-2021","2020","Census","New York (State)"
"Census Tract","36029005202","NY","36029005202","=""36029005202""","30.16","2017-2021","2020","Census","New York (State)"
"Census Tract","36029005300","NY","36029005300","=""36029005300""","6.45","2017-2021","2020","Census","New York (State)"
"Census Tract","36029005400","NY","36029005400","=""36029005400""","22.53","2017-2021","2020","Census","New York (State)"
"Census Tract","36029005500","NY","36029005500","=""36029005500""","34.86","2017-2021","2020","Census","New York (State)"
"Census Tract","36029005600","NY","36029005600","=""36029005600""","59.50","2017-2021","2020","Census","New York (State)"
"Census Tract","36029005700","NY","36029005700","=""36029005700""","45.56","2017-2021","2020","Census","New York (State)"
"Census Tract","36029005801","NY","36029005801","=""36029005801""","37.69","2017-2021","2020","Census","New York (State)"
"Census Tract","36029005802","NY","36029005802","=""36029005802""","50.89","2017-2021","2020","Census","New York (State)"
"Census Tract","36029005900","NY","36029005900","=""36029005900""","53.88","2017-2021","2020","Census","New York (State)"
"Census Tract","36029006100","NY","36029006100","=""36029006100""","52.87","2017-2021","2020","Census","New York (State)"
"Census Tract","36029006301","NY","36029006301","=""36029006301""","17.68","2017-2021","2020","Census","New York (State)"
"Census Tract","36029006302","NY","36029006302","=""36029006302""","0.00","2017-2021","2020","Census","New York (State)"
"Census Tract","36029006501","NY","36029006501","=""36029006501""","16.24","2017-2021","2020","Census","New York (State)"
"Census Tract","36029006601","NY","36029006601","=""36029006601""","10.28","2017-2021","2020","Census","New York (State)"
"Census Tract","36029006602","NY","36029006602","=""36029006602""","2.26","2017-2021","2020","Census","New York (State)"
"Census Tract","36029006701","NY","36029006701","=""36029006701""","20.32","2017-2021","2020","Census","New York (State)"
"Census Tract","36029006702","NY","36029006702","=""36029006702""","33.58","2017-2021","2020","Census","New York (State)"
"Census Tract","36029006801","NY","36029006801","=""36029006801""","48.18","2017-2021","2020","Census","New York (State)"
"Census Tract","36029006802","NY","36029006802","=""36029006802""","0.00","2017-2021","2020","Census","New York (State)"
"Census Tract","36029006901","NY","36029006901","=""36029006901""","51.14","2017-2021","2020","Census","New York (State)"
"Census Tract","36029006903","NY","36029006903","=""36029006903""","22.13","2017-2021","2020","Census","New York (State)"
"Census Tract","36029006904","NY","36029006904","=""36029006904""","54.40","2017-2021","2020","Census","New York (State)"
"Census Tract","36029007000","NY","36029007000","=""36029007000""","33.38","2017-2021","2020","Census","New York (State)"
"Census Tract","36029007102","NY","36029007102","=""36029007102""","60.61","2017-2021","2020","Census","New York (State)"
"Census Tract","36029007103","NY","36029007103","=""36029007103""","40.56","2017-2021","2020","Census","New York (State)"
"Census Tract","36029007104","NY","36029007104","=""36029007104""","48.14","2017-2021","2020","Census","New York (State)"
"Census Tract","36029007202","NY","36029007202","=""36029007202""","32.74","2017-2021","2020","Census","New York (State)"
"Census Tract","36029007303","NY","36029007303","=""36029007303""","1.70","2017-2021","2020","Census","New York (State)"
"Census Tract","36029007304","NY","36029007304","=""36029007304""","0.00","2017-2021","2020","Census","New York (State)"
"Census Tract","36029007305","NY","36029007305","=""36029007305""","1.48","2017-2021","2020","Census","New York (State)"
"Census Tract","36029007306","NY","36029007306","=""36029007306""","6.02","2017-2021","2020","Census","New York (State)"
"Census Tract","36029007600","NY","36029007600","=""36029007600""","3.74","2017-2021","2020","Census","New York (State)"
"Census Tract","36029007700","NY","36029007700","=""36029007700""","9.64","2017-2021","2020","Census","New York (State)"
"Census Tract","36029007800","NY","36029007800","=""36029007800""","21.88","2017-2021","2020","Census","New York (State)"
"Census Tract","36029007901","NY","36029007901","=""36029007901""","9.61","2017-2021","2020","Census","New York (State)"
"Census Tract","36029007902","NY","36029007902","=""36029007902""","7.60","2017-2021","2020","Census","New York (State)"
"Census Tract","36029007903","NY","36029007903","=""36029007903""","9.65","2017-2021","2020","Census","New York (State)"
"Census Tract","36029007904","NY","36029007904","=""36029007904""","1.49","2017-2021","2020","Census","New York (State)"
"Census Tract","36029007905","NY","36029007905","=""36029007905""","2.56","2017-2021","2020","Census","New York (State)"
"Census Tract","36029008001","NY","36029008001","=""36029008001""","7.66","2017-2021","2020","Census","New York (State)"
"Census Tract","36029008002","NY","36029008002","=""36029008002""","12.65","2017-2021","2020","Census","New York (State)"
"Census Tract","36029008003","NY","36029008003","=""36029008003""","7.51","2017-2021","2020","Census","New York (State)"
"Census Tract","36029008101","NY","36029008101","=""36029008101""","7.45","2017-2021","2020","Census","New York (State)"
"Census Tract","36029008102","NY","36029008102","=""36029008102""","5.61","2017-2021","2020","Census","New York (State)"
"Census Tract","36029008201","NY","36029008201","=""36029008201""","3.52","2017-2021","2020","Census","New York (State)"
"Census Tract","36029008202","NY","36029008202","=""36029008202""","11.05","2017-2021","2020","Census","New York (State)"
"Census Tract","36029008300","NY","36029008300","=""36029008300""","59.92","2017-2021","2020","Census","New York (State)"
"Census Tract","36029008400","NY","36029008400","=""36029008400""","23.33","2017-2021","2020","Census","New York (State)"
"Census Tract","36029008500","NY","36029008500","=""36029008500""","6.27","2017-2021","2020","Census","New York (State)"
"Census Tract","36029008600","NY","36029008600","=""36029008600""","11.90","2017-2021","2020","Census","New York (State)"
"Census Tract","36029008700","NY","36029008700","=""36029008700""","8.59","2017-2021","2020","Census","New York (State)"
"Census Tract","36029008800","NY","36029008800","=""36029008800""","8.92","2017-2021","2020","Census","New York (State)"
"Census Tract","36029008900","NY","36029008900","=""36029008900""","4.98","2017-2021","2020","Census","New York (State)"
"Census Tract","36029009004","NY","36029009004","=""36029009004""","4.90","2017-2021","2020","Census","New York (State)"
"Census Tract","36029009007","NY","36029009007","=""36029009007""","0.00","2017-2021","2020","Census","New York (State)"
"Census Tract","36029009008","NY","36029009008","=""36029009008""","0.99","2017-2021","2020","Census","New York (State)"
"Census Tract","36029009009","NY","36029009009","=""36029009009""","1.79","2017-2021","2020","Census","New York (State)"
"Census Tract","36029009010","NY","36029009010","=""36029009010""","4.94","2017-2021","2020","Census","New York (State)"
"Census Tract","36029009011","NY","36029009011","=""36029009011""","1.66","2017-2021","2020","Census","New York (State)"
"Census Tract","36029009012","NY","36029009012","=""36029009012""","5.48","2017-2021","2020","Census","New York (State)"
"Census Tract","36029009104","NY","36029009104","=""36029009104""","0.69","2017-2021","2020","Census","New York (State)"
"Census Tract","36029009106","NY","36029009106","=""36029009106""","4.65","2017-2021","2020","Census","New York (State)"
"Census Tract","36029009107","NY","36029009107","=""36029009107""","18.23","2017-2021","2020","Census","New York (State)"
"Census Tract","36029009109","NY","36029009109","=""36029009109""","3.28","2017-2021","2020","Census","New York (State)"
"Census Tract","36029009110","NY","36029009110","=""36029009110""","N/A","2017-2021","2020","Census","New York (State)"
"Census Tract","36029009112","NY","36029009112","=""36029009112""","11.36","2017-2021","2020","Census","New York (State)"
"Census Tract","36029009113","NY","36029009113","=""36029009113""","1.79","2017-2021","2020","Census","New York (State)"
"Census Tract","36029009114","NY","36029009114","=""36029009114""","4.01","2017-2021","2020","Census","New York (State)"
"Census Tract","36029009115","NY","36029009115","=""36029009115""","7.73","2017-2021","2020","Census","New York (State)"
"Census Tract","36029009116","NY","36029009116","=""36029009116""","7.46","2017-2021","2020","Census","New York (State)"
"Census Tract","36029009200","NY","36029009200","=""36029009200""","5.44","2017-2021","2020","Census","New York (State)"
"Census Tract","36029009301","NY","36029009301","=""36029009301""","22.71","2017-2021","2020","Census","New York (State)"
"Census Tract","36029009302","NY","36029009302","=""36029009302""","7.80","2017-2021","2020","Census","New York (State)"
"Census Tract","36029009401","NY","36029009401","=""36029009401""","12.46","2017-2021","2020","Census","New York (State)"
"Census Tract","36029009402","NY","36029009402","=""36029009402""","0.50","2017-2021","2020","Census","New York (State)"
"Census Tract","36029009501","NY","36029009501","=""36029009501""","2.36","2017-2021","2020","Census","New York (State)"
"Census Tract","36029009503","NY","36029009503","=""36029009503""","3.82","2017-2021","2020","Census","New York (State)"
"Census Tract","36029009504","NY","36029009504","=""36029009504""","1.43","2017-2021","2020","Census","New York (State)"
"Census Tract","36029009601","NY","36029009601","=""36029009601""","3.91","2017-2021","2020","Census","New York (State)"
"Census Tract","36029009602","NY","36029009602","=""36029009602""","9.09","2017-2021","2020","Census","New York (State)"
"Census Tract","36029009701","NY","36029009701","=""36029009701""","8.90","2017-2021","2020","Census","New York (State)"
"Census Tract","36029009702","NY","36029009702","=""36029009702""","5.56","2017-2021","2020","Census","New York (State)"
"Census Tract","36029009800","NY","36029009800","=""36029009800""","15.25","2017-2021","2020","Census","New York (State)"
"Census Tract","36029009900","NY","36029009900","=""36029009900""","17.29","2017-2021","2020","Census","New York (State)"
"Census Tract","36029010001","NY","36029010001","=""36029010001""","24.48","2017-2021","2020","Census","New York (State)"
"Census Tract","36029010002","NY","36029010002","=""36029010002""","13.21","2017-2021","2020","Census","New York (State)"
"Census Tract","36029010003","NY","36029010003","=""36029010003""","9.19","2017-2021","2020","Census","New York (State)"
"Census Tract","36029010101","NY","36029010101","=""36029010101""","8.89","2017-2021","2020","Census","New York (State)"
"Census Tract","36029010102","NY","36029010102","=""36029010102""","24.78","2017-2021","2020","Census","New York (State)"
"Census Tract","36029010103","NY","36029010103","=""36029010103""","9.87","2017-2021","2020","Census","New York (State)"
"Census Tract","36029010201","NY","36029010201","=""36029010201""","7.95","2017-2021","2020","Census","New York (State)"
"Census Tract","36029010202","NY","36029010202","=""36029010202""","32.26","2017-2021","2020","Census","New York (State)"
"Census Tract","36029010300","NY","36029010300","=""36029010300""","5.94","2017-2021","2020","Census","New York (State)"
"Census Tract","36029010400","NY","36029010400","=""36029010400""","26.60","2017-2021","2020","Census","New York (State)"
"Census Tract","36029010500","NY","36029010500","=""36029010500""","17.02","2017-2021","2020","Census","New York (State)"
"Census Tract","36029010600","NY","36029010600","=""36029010600""","11.91","2017-2021","2020","Census","New York (State)"
"Census Tract","36029010700","NY","36029010700","=""36029010700""","12.54","2017-2021","2020","Census","New York (State)"
"Census Tract","36029010803","NY","36029010803","=""36029010803""","3.27","2017-2021","2020","Census","New York (State)"
"Census Tract","36029010804","NY","36029010804","=""36029010804""","1.98","2017-2021","2020","Census","New York (State)"
"Census Tract","36029010805","NY","36029010805","=""36029010805""","6.88","2017-2021","2020","Census","New York (State)"
"Census Tract","36029010807","NY","36029010807","=""36029010807""","5.09","2017-2021","2020","Census","New York (State)"
"Census Tract","36029010808","NY","36029010808","=""36029010808""","8.85","2017-2021","2020","Census","New York (State)"
"Census Tract","36029010809","NY","36029010809","=""36029010809""","6.69","2017-2021","2020","Census","New York (State)"
"Census Tract","36029010901","NY","36029010901","=""36029010901""","13.97","2017-2021","2020","Census","New York (State)"
"Census Tract","36029010902","NY","36029010902","=""36029010902""","6.98","2017-2021","2020","Census","New York (State)"
"Census Tract","36029011000","NY","36029011000","=""36029011000""","6.39","2017-2021","2020","Census","New York (State)"
"Census Tract","36029011100","NY","36029011100","=""36029011100""","13.37","2017-2021","2020","Census","New York (State)"
"Census Tract","36029011201","NY","36029011201","=""36029011201""","2.65","2017-2021","2020","Census","New York (State)"
"Census Tract","36029011202","NY","36029011202","=""36029011202""","6.23","2017-2021","2020","Census","New York (State)"
"Census Tract","36029011300","NY","36029011300","=""36029011300""","13.57","2017-2021","2020","Census","New York (State)"
"Census Tract","36029011400","NY","36029011400","=""36029011400""","18.14","2017-2021","2020","Census","New York (State)"
"Census Tract","36029011500","NY","36029011500","=""36029011500""","10.61","2017-2021","2020","Census","New York (State)"
"Census Tract","36029011600","NY","36029011600","=""36029011600""","7.86","2017-2021","2020","Census","New York (State)"
"Census Tract","36029011700","NY","36029011700","=""36029011700""","13.06","2017-2021","2020","Census","New York (State)"
"Census Tract","36029011800","NY","36029011800","=""36029011800""","3.33","2017-2021","2020","Census","New York (State)"
"Census Tract","36029012001","NY","36029012001","=""36029012001""","11.30","2017-2021","2020","Census","New York (State)"
"Census Tract","36029012002","NY","36029012002","=""36029012002""","0.58","2017-2021","2020","Census","New York (State)"
"Census Tract","36029012003","NY","36029012003","=""36029012003""","4.79","2017-2021","2020","Census","New York (State)"
"Census Tract","36029012300","NY","36029012300","=""36029012300""","25.21","2017-2021","2020","Census","New York (State)"
"Census Tract","36029012400","NY","36029012400","=""36029012400""","41.30","2017-2021","2020","Census","New York (State)"
"Census Tract","36029012501","NY","36029012501","=""36029012501""","18.95","2017-2021","2020","Census","New York (State)"
"Census Tract","36029012502","NY","36029012502","=""36029012502""","4.82","2017-2021","2020","Census","New York (State)"
"Census Tract","36029012800","NY","36029012800","=""36029012800""","8.50","2017-2021","2020","Census","New York (State)"
"Census Tract","36029012902","NY","36029012902","=""36029012902""","5.42","2017-2021","2020","Census","New York (State)"
"Census Tract","36029012903","NY","36029012903","=""36029012903""","8.05","2017-2021","2020","Census","New York (State)"
"Census Tract","36029012904","NY","36029012904","=""36029012904""","11.51","2017-2021","2020","Census","New York (State)"
"Census Tract","36029013001","NY","36029013001","=""36029013001""","7.32","2017-2021","2020","Census","New York (State)"
"Census Tract","36029013002","NY","36029013002","=""36029013002""","7.34","2017-2021","2020","Census","New York (State)"
"Census Tract","36029013101","NY","36029013101","=""36029013101""","8.86","2017-2021","2020","Census","New York (State)"
"Census Tract","36029013103","NY","36029013103","=""36029013103""","1.01","2017-2021","2020","Census","New York (State)"
"Census Tract","36029013104","NY","36029013104","=""36029013104""","3.73","2017-2021","2020","Census","New York (State)"
"Census Tract","36029013201","NY","36029013201","=""36029013201""","2.16","2017-2021","2020","Census","New York (State)"
"Census Tract","36029013202","NY","36029013202","=""36029013202""","2.70","2017-2021","2020","Census","New York (State)"
"Census Tract","36029013300","NY","36029013300","=""36029013300""","3.29","2017-2021","2020","Census","New York (State)"
"Census Tract","36029013400","NY","36029013400","=""36029013400""","3.21","2017-2021","2020","Census","New York (State)"
"Census Tract","36029013501","NY","36029013501","=""36029013501""","0.67","2017-2021","2020","Census","New York (State)"
"Census Tract","36029013502","NY","36029013502","=""36029013502""","0.00","2017-2021","2020","Census","New York (State)"
"Census Tract","36029013600","NY","36029013600","=""36029013600""","1.04","2017-2021","2020","Census","New York (State)"
"Census Tract","36029013701","NY","36029013701","=""36029013701""","5.05","2017-2021","2020","Census","New York (State)"
"Census Tract","36029013702","NY","36029013702","=""36029013702""","5.46","2017-2021","2020","Census","New York (State)"
"Census Tract","36029013801","NY","36029013801","=""36029013801""","9.09","2017-2021","2020","Census","New York (State)"
"Census Tract","36029013802","NY","36029013802","=""36029013802""","0.00","2017-2021","2020","Census","New York (State)"
"Census Tract","36029013900","NY","36029013900","=""36029013900""","1.42","2017-2021","2020","Census","New York (State)"
"Census Tract","36029014000","NY","36029014000","=""36029014000""","2.99","2017-2021","2020","Census","New York (State)"
"Census Tract","36029014101","NY","36029014101","=""36029014101""","1.64","2017-2021","2020","Census","New York (State)"
"Census Tract","36029014102","NY","36029014102","=""36029014102""","3.66","2017-2021","2020","Census","New York (State)"
"Census Tract","36029014204","NY","36029014204","=""36029014204""","3.08","2017-2021","2020","Census","New York (State)"
"Census Tract","36029014206","NY","36029014206","=""36029014206""","0.46","2017-2021","2020","Census","New York (State)"
"Census Tract","36029014207","NY","36029014207","=""36029014207""","3.22","2017-2021","2020","Census","New York (State)"
"Census Tract","36029014208","NY","36029014208","=""36029014208""","1.32","2017-2021","2020","Census","New York (State)"
"Census Tract","36029014209","NY","36029014209","=""36029014209""","7.42","2017-2021","2020","Census","New York (State)"
"Census Tract","36029014300","NY","36029014300","=""36029014300""","2.26","2017-2021","2020","Census","New York (State)"
"Census Tract","36029014400","NY","36029014400","=""36029014400""","4.50","2017-2021","2020","Census","New York (State)"
"Census Tract","36029014501","NY","36029014501","=""36029014501""","6.24","2017-2021","2020","Census","New York (State)"
"Census Tract","36029014502","NY","36029014502","=""36029014502""","25.98","2017-2021","2020","Census","New York (State)"
"Census Tract","36029014601","NY","36029014601","=""36029014601""","2.74","2017-2021","2020","Census","New York (State)"
"Census Tract","36029014603","NY","36029014603","=""36029014603""","4.14","2017-2021","2020","Census","New York (State)"
"Census Tract","36029014605","NY","36029014605","=""36029014605""","1.65","2017-2021","2020","Census","New York (State)"
"Census Tract","36029014606","NY","36029014606","=""36029014606""","0.00","2017-2021","2020","Census","New York (State)"
"Census Tract","36029014701","NY","36029014701","=""36029014701""","0.60","2017-2021","2020","Census","New York (State)"
"Census Tract","36029014703","NY","36029014703","=""36029014703""","0.00","2017-2021","2020","Census","New York (State)"
"Census Tract","36029014704","NY","36029014704","=""36029014704""","1.99","2017-2021","2020","Census","New York (State)"
"Census Tract","36029014801","NY","36029014801","=""36029014801""","17.38","2017-2021","2020","Census","New York (State)"
"Census Tract","36029014804","NY","36029014804","=""36029014804""","4.73","2017-2021","2020","Census","New York (State)"
"Census Tract","36029014805","NY","36029014805","=""36029014805""","3.36","2017-2021","2020","Census","New York (State)"
"Census Tract","36029014901","NY","36029014901","=""36029014901""","0.47","2017-2021","2020","Census","New York (State)"
"Census Tract","36029014903","NY","36029014903","=""36029014903""","6.30","2017-2021","2020","Census","New York (State)"
"Census Tract","36029015001","NY","36029015001","=""36029015001""","6.77","2017-2021","2020","Census","New York (State)"
"Census Tract","36029015002","NY","36029015002","=""36029015002""","4.58","2017-2021","2020","Census","New York (State)"
"Census Tract","36029015003","NY","36029015003","=""36029015003""","4.92","2017-2021","2020","Census","New York (State)"
"Census Tract","36029015101","NY","36029015101","=""36029015101""","2.72","2017-2021","2020","Census","New York (State)"
"Census Tract","36029015102","NY","36029015102","=""36029015102""","4.21","2017-2021","2020","Census","New York (State)"
"Census Tract","36029015201","NY","36029015201","=""36029015201""","4.54","2017-2021","2020","Census","New York (State)"
"Census Tract","36029015202","NY","36029015202","=""36029015202""","3.68","2017-2021","2020","Census","New York (State)"
"Census Tract","36029015301","NY","36029015301","=""36029015301""","6.00","2017-2021","2020","Census","New York (State)"
"Census Tract","36029015302","NY","36029015302","=""36029015302""","7.21","2017-2021","2020","Census","New York (State)"
"Census Tract","36029015401","NY","36029015401","=""36029015401""","8.60","2017-2021","2020","Census","New York (State)"
"Census Tract","36029015402","NY","36029015402","=""36029015402""","6.81","2017-2021","2020","Census","New York (State)"
"Census Tract","36029015501","NY","36029015501","=""36029015501""","17.91","2017-2021","2020","Census","New York (State)"
"Census Tract","36029015503","NY","36029015503","=""36029015503""","14.24","2017-2021","2020","Census","New York (State)"
"Census Tract","36029015504","NY","36029015504","=""36029015504""","10.90","2017-2021","2020","Census","New York (State)"
"Census Tract","36029015600","NY","36029015600","=""36029015600""","17.92","2017-2021","2020","Census","New York (State)"
"Census Tract","36029015700","NY","36029015700","=""36029015700""","12.89","2017-2021","2020","Census","New York (State)"
"Census Tract","36029015800","NY","36029015800","=""36029015800""","4.79","2017-2021","2020","Census","New York (State)"
"Census Tract","36029015900","NY","36029015900","=""36029015900""","14.92","2017-2021","2020","Census","New York (State)"
"Census Tract","36029016200","NY","36029016200","=""36029016200""","22.24","2017-2021","2020","Census","New York (State)"
"Census Tract","36029016300","NY","36029016300","=""36029016300""","63.43","2017-2021","2020","Census","New York (State)"
"Census Tract","36029016400","NY","36029016400","=""36029016400""","17.23","2017-2021","2020","Census","New York (State)"
"Census Tract","36029016500","NY","36029016500","=""36029016500""","6.42","2017-2021","2020","Census","New York (State)"
"Census Tract","36029016600","NY","36029016600","=""36029016600""","49.92","2017-2021","2020","Census","New York (State)"
"Census Tract","36029016700","NY","36029016700","=""36029016700""","48.98","2017-2021","2020","Census","New York (State)"
"Census Tract","36029016801","NY","36029016801","=""36029016801""","33.08","2017-2021","2020","Census","New York (State)"
"Census Tract","36029016802","NY","36029016802","=""36029016802""","49.81","2017-2021","2020","Census","New York (State)"
"Census Tract","36029016900","NY","36029016900","=""36029016900""","8.92","2017-2021","2020","Census","New York (State)"
"Census Tract","36029017000","NY","36029017000","=""36029017000""","43.47","2017-2021","2020","Census","New York (State)"
"Census Tract","36029017100","NY","36029017100","=""36029017100""","53.21","2017-2021","2020","Census","New York (State)"
"Census Tract","36029017200","NY","36029017200","=""36029017200""","4.70","2017-2021","2020","Census","New York (State)"
"Census Tract","36029017301","NY","36029017301","=""36029017301""","10.93","2017-2021","2020","Census","New York (State)"
"Census Tract","36029017302","NY","36029017302","=""36029017302""","5.71","2017-2021","2020","Census","New York (State)"
"Census Tract","36029017400","NY","36029017400","=""36029017400""","44.76","2017-2021","2020","Census","New York (State)"
"Census Tract","36029017501","NY","36029017501","=""36029017501""","10.74","2017-2021","2020","Census","New York (State)"
"Census Tract","36029017502","NY","36029017502","=""36029017502""","3.34","2017-2021","2020","Census","New York (State)"
"Census Tract","36029940000","NY","36029940000","=""36029940000""","29.90","2017-2021","2020","Census","New York (State)"
"Census Tract","36029940100","NY","36029940100","=""36029940100""","N/A","2017-2021","2020","Census","New York (State)"
"Census Tract","36029980000","NY","36029980000","=""36029980000""","N/A","2017-2021","2020","Census","New York (State)"
"Census Tract","36029980300","NY","36029980300","=""36029980300""","0.00","2017-2021","2020","Census","New York (State)"
"Census Tract","36029980400","NY","36029980400","=""36029980400""","N/A","2017-2021","2020","Census","New York (State)"
"Census Tract","36029980500","NY","36029980500","=""36029980500""","N/A","2017-2021","2020","Census","New York (State)"
"Census Tract","36029990000","NY","36029990000","=""36029990000""","N/A","2017-2021","2020","Census","New York (State)"
"Census Tract","36031960100","NY","36031960100","=""36031960100""","6.45","2017-2021","2020","Census","New York (State)"
"Census Tract","36031960200","NY","36031960200","=""36031960200""","4.92","2017-2021","2020","Census","New York (State)"
"Census Tract","36031960300","NY","36031960300","=""36031960300""","2.00","2017-2021","2020","Census","New York (State)"
"Census Tract","36031960401","NY","36031960401","=""36031960401""","5.00","2017-2021","2020","Census","New York (State)"
"Census Tract","36031960402","NY","36031960402","=""36031960402""","5.54","2017-2021","2020","Census","New York (State)"
"Census Tract","36031960501","NY","36031960501","=""36031960501""","10.71","2017-2021","2020","Census","New York (State)"
"Census Tract","36031960502","NY","36031960502","=""36031960502""","12.86","2017-2021","2020","Census","New York (State)"
"Census Tract","36031960700","NY","36031960700","=""36031960700""","2.32","2017-2021","2020","Census","New York (State)"
"Census Tract","36031960800","NY","36031960800","=""36031960800""","3.36","2017-2021","2020","Census","New York (State)"
"Census Tract","36031960901","NY","36031960901","=""36031960901""","4.47","2017-2021","2020","Census","New York (State)"
"Census Tract","36031960902","NY","36031960902","=""36031960902""","4.57","2017-2021","2020","Census","New York (State)"
"Census Tract","36031961001","NY","36031961001","=""36031961001""","8.59","2017-2021","2020","Census","New York (State)"
"Census Tract","36031961002","NY","36031961002","=""36031961002""","24.78","2017-2021","2020","Census","New York (State)"
"Census Tract","36031961100","NY","36031961100","=""36031961100""","5.33","2017-2021","2020","Census","New York (State)"
"Census Tract","36031961201","NY","36031961201","=""36031961201""","0.00","2017-2021","2020","Census","New York (State)"
"Census Tract","36031961202","NY","36031961202","=""36031961202""","15.96","2017-2021","2020","Census","New York (State)"
"Census Tract","36031961300","NY","36031961300","=""36031961300""","6.08","2017-2021","2020","Census","New York (State)"
"Census Tract","36031961400","NY","36031961400","=""36031961400""","4.59","2017-2021","2020","Census","New York (State)"
"Census Tract","36033940000","NY","36033940000","=""36033940000""","30.27","2017-2021","2020","Census","New York (State)"
"Census Tract","36033950200","NY","36033950200","=""36033950200""","21.34","2017-2021","2020","Census","New York (State)"
"Census Tract","36033950301","NY","36033950301","=""36033950301""","12.15","2017-2021","2020","Census","New York (State)"
"Census Tract","36033950501","NY","36033950501","=""36033950501""","46.35","2017-2021","2020","Census","New York (State)"
"Census Tract","36033950502","NY","36033950502","=""36033950502""","9.55","2017-2021","2020","Census","New York (State)"
"Census Tract","36033950601","NY","36033950601","=""36033950601""","12.69","2017-2021","2020","Census","New York (State)"
"Census Tract","36033950701","NY","36033950701","=""36033950701""","7.84","2017-2021","2020","Census","New York (State)"
"Census Tract","36033950800","NY","36033950800","=""36033950800""","0.76","2017-2021","2020","Census","New York (State)"
"Census Tract","36033950900","NY","36033950900","=""36033950900""","9.44","2017-2021","2020","Census","New York (State)"
"Census Tract","36033951000","NY","36033951000","=""36033951000""","8.97","2017-2021","2020","Census","New York (State)"
"Census Tract","36033951100","NY","36033951100","=""36033951100""","8.16","2017-2021","2020","Census","New York (State)"
